"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1015.0","...","1017.5","2021-01-01 08:04","1012.0","2021-01-01 14:32","14.4","22.7","2021-01-01 13:21","10.0","2021-01-01 06:41","...","73","40","2021-01-01 13:36","0.2","10","3.0","314","2021-01-01 13:57","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1013.2","...","1015.0","2021-01-02 00:01","1010.0","2021-01-02 14:21","14.8","24.7","2021-01-02 13:31","8.0","2021-01-02 06:41","...","77","40","2021-01-02 13:37","0.2","54","3.3","310","2021-01-02 17:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1013.1","...","1015.5","2021-01-03 08:21","1009.8","2021-01-03 14:05","16.0","24.5","2021-01-03 13:41","8.3","2021-01-03 06:31","...","77","42","2021-01-03 13:41","0.3","334","6.4","48","2021-01-03 15:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1011.5","...","1014.0","2021-01-04 00:01","1008.5","2021-01-04 14:18","17.9","27.0","2021-01-04 14:01","11.8","2021-01-04 05:56","...","79","43","2021-01-04 12:36","0.2","310","3.9","317","2021-01-04 15:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1010.0","...","1012.2","2021-01-05 08:43","1007.3","2021-01-05 14:03","18.0","27.5","2021-01-05 13:11","11.6","2021-01-05 06:11","...","79","47","2021-01-05 13:11","0.2","217","3.4","264","2021-01-05 13:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1009.5","...","1011.8","2021-01-06 08:25","1006.0","2021-01-06 15:17","18.4","21.5","2021-01-06 12:05","16.0","2021-01-06 07:01","...","78","65","2021-01-06 14:51","0.1","223","2.0","213","2021-01-06 11:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1010.4","...","1012.5","2021-01-07 23:31","1008.5","2021-01-07 15:06","15.7","17.2","2021-01-07 00:01","12.8","2021-01-07 23:01","...","87","77","2021-01-07 19:17","0.2","16","2.4","293","2021-01-07 04:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1013.7","...","1015.5","2021-01-08 22:01","1012.1","2021-01-08 04:43","11.1","13.0","2021-01-08 00:01","9.5","2021-01-08 21:22","...","82","75","2021-01-08 10:15","0.2","338","2.5","337","2021-01-08 06:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1014.0","...","1016.1","2021-01-09 08:52","1011.5","2021-01-09 15:02","12.3","17.0","2021-01-09 14:43","9.5","2021-01-09 00:21","...","70","53","2021-01-09 14:43","0.1","45","3.2","310","2021-01-09 12:04","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1013.5","...","1015.5","2021-01-10 08:37","1010.3","2021-01-10 14:45","13.7","22.3","2021-01-10 13:21","6.5","2021-01-10 06:32","...","71","41","2021-01-10 13:22","0.2","18","3.2","297","2021-01-10 17:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1013.4","...","1015.7","2021-01-11 09:33","1011.0","2021-01-11 14:33","15.0","21.2","2021-01-11 11:44","11.5","2021-01-11 23:49","...","75","53","2021-01-11 11:33","0.3","6","5.4","39","2021-01-11 16:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1012.5","...","1014.7","2021-01-12 00:31","1010.0","2021-01-12 15:06","12.8","19.3","2021-01-12 14:34","9.6","2021-01-12 23:51","...","77","52","2021-01-12 14:34","0.2","17","6.6","40","2021-01-12 11:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1010.6","...","1012.5","2021-01-13 08:41","1007.7","2021-01-13 14:15","14.1","25.6","2021-01-13 13:33","7.2","2021-01-13 07:04","...","70","29","2021-01-13 12:23","0.2","53","3.6","265","2021-01-13 15:07","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1009.5","...","1011.5","2021-01-14 00:05","1006.5","2021-01-14 14:43","14.4","25.1","2021-01-14 14:35","6.8","2021-01-14 07:11","...","71","28","2021-01-14 14:22","0.1","51","2.9","311","2021-01-14 16:02","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1007.8","...","1010.2","2021-01-15 00:01","1003.8","2021-01-15 15:16","16.0","27.1","2021-01-15 13:32","9.0","2021-01-15 02:11","...","73","33","2021-01-15 13:32","0.3","255","3.7","309","2021-01-15 16:22","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1008.3","...","1011.0","2021-01-16 23:01","1005.6","2021-01-16 14:32","16.6","29.1","2021-01-16 13:31","8.7","2021-01-16 06:15","...","74","29","2021-01-16 13:23","0.2","199","3.3","309","2021-01-16 17:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1012.2","...","1014.8","2021-01-17 22:41","1009.7","2021-01-17 14:32","15.7","24.1","2021-01-17 14:17","11.7","2021-01-17 02:51","...","76","45","2021-01-17 14:20","0.2","10","4.4","34","2021-01-17 14:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1012.9","...","1015.0","2021-01-18 09:01","1009.6","2021-01-18 15:31","15.4","24.1","2021-01-18 14:02","8.5","2021-01-18 06:25","...","74","45","2021-01-18 14:11","0.1","224","3.3","289","2021-01-18 17:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1011.3","...","1012.8","2021-01-19 09:12","1009.2","2021-01-19 14:33","16.5","25.2","2021-01-19 13:31","10.1","2021-01-19 07:03","...","75","43","2021-01-19 13:32","0.3","48","3.4","327","2021-01-19 15:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1009.7","...","1010.0","2021-01-20 21:31","1006.5","2021-01-20 16:20","17.7","24.0","2021-01-20 16:20","15.7","2021-01-20 22:41","...","77","60","2021-01-20 16:21","0.2","52","3.2","260","2021-01-20 16:22","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1006.8","...","1009.3","2021-01-21 00:01","1004.0","2021-01-21 14:31","21.0","29.7","2021-01-21 14:22","15.1","2021-01-21 04:11","...","77","43","2021-01-21 14:51","0.2","57","3.0","44","2021-01-21 23:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1003.3","...","1005.2","2021-01-22 00:01","1001.2","2021-01-22 17:21","20.4","25.6","2021-01-22 12:11","17.8","2021-01-22 06:11","...","89","59","2021-01-22 12:01","0.1","46","2.3","54","2021-01-22 17:21","5.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1005.0","...","1007.7","2021-01-23 21:44","1002.3","2021-01-23 15:23","19.8","25.6","2021-01-23 14:22","16.5","2021-01-23 23:52","...","89","66","2021-01-23 14:32","0.2","57","2.6","43","2021-01-23 05:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1008.6","...","1010.1","2021-01-24 09:35","1007.0","2021-01-24 14:31","19.5","26.2","2021-01-24 12:06","15.8","2021-01-24 07:21","...","84","63","2021-01-24 12:06","0.2","46","3.3","33","2021-01-24 15:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
