"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1000.3","...","1002.0","2021-12-01 08:45","998.3","2021-12-01 00:01","16.0","20.9","2021-12-01 14:53","13.2","2021-12-01 23:05","...","72","54","2021-12-01 15:21","0.7","37","4.7","77","2021-12-01 00:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1001.2","...","1002.8","2021-12-02 22:11","998.9","2021-12-02 14:31","17.2","23.4","2021-12-02 13:58","11.9","2021-12-02 02:31","...","74","46","2021-12-02 14:05","0.8","30","6.3","319","2021-12-02 15:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1001.6","...","1003.6","2021-12-03 22:21","999.5","2021-12-03 14:01","16.1","24.3","2021-12-03 14:01","12.2","2021-12-03 06:11","...","72","36","2021-12-03 14:43","0.7","355","4.9","307","2021-12-03 15:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1002.4","...","1003.7","2021-12-04 09:26","1000.9","2021-12-04 14:12","17.2","24.7","2021-12-04 14:22","10.3","2021-12-04 04:21","...","64","33","2021-12-04 15:11","0.8","3","5.3","260","2021-12-04 12:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1001.8","...","1003.6","2021-12-05 08:37","1000.1","2021-12-05 14:32","19.1","25.4","2021-12-05 14:01","13.1","2021-12-05 06:21","...","70","36","2021-12-05 13:59","0.8","296","6.6","324","2021-12-05 14:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1000.0","...","1001.2","2021-12-06 09:41","998.6","2021-12-06 14:28","18.8","25.8","2021-12-06 14:14","14.4","2021-12-06 06:25","...","84","52","2021-12-06 14:14","0.8","4","6.2","317","2021-12-06 15:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1001.6","...","1003.1","2021-12-07 22:21","999.5","2021-12-07 02:31","19.6","26.8","2021-12-07 15:21","14.7","2021-12-07 06:18","...","79","45","2021-12-07 15:15","0.7","8","5.0","306","2021-12-07 15:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1003.4","...","1005.3","2021-12-08 09:16","1002.1","2021-12-08 02:32","19.0","25.6","2021-12-08 14:42","13.9","2021-12-08 04:01","...","81","53","2021-12-08 14:42","0.9","274","5.2","269","2021-12-08 15:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1003.2","...","1005.0","2021-12-09 09:31","1001.8","2021-12-09 15:41","20.1","26.0","2021-12-09 13:03","15.3","2021-12-09 05:11","...","81","49","2021-12-09 13:26","1.2","319","6.3","255","2021-12-09 14:54","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1002.0","...","1003.4","2021-12-10 09:21","1000.5","2021-12-10 14:51","20.0","26.5","2021-12-10 13:32","15.7","2021-12-10 03:51","...","84","47","2021-12-10 13:32","1.1","176","5.9","282","2021-12-10 15:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1002.7","...","1004.7","2021-12-11 08:55","1000.9","2021-12-11 15:08","20.6","26.6","2021-12-11 12:51","16.6","2021-12-11 06:34","...","81","51","2021-12-11 13:41","0.9","301","6.1","301","2021-12-11 14:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1002.2","...","1003.9","2021-12-12 08:21","1000.2","2021-12-12 14:35","19.5","27.2","2021-12-12 15:01","15.9","2021-12-12 23:04","...","85","49","2021-12-12 13:25","0.7","330","5.6","331","2021-12-12 16:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1001.6","...","1003.4","2021-12-13 09:12","999.8","2021-12-13 14:53","19.0","25.3","2021-12-13 13:21","15.4","2021-12-13 06:16","...","82","56","2021-12-13 15:01","0.8","314","5.3","311","2021-12-13 14:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1000.4","...","1002.5","2021-12-14 09:33","998.3","2021-12-14 14:32","19.8","26.9","2021-12-14 14:03","14.1","2021-12-14 06:31","...","83","48","2021-12-14 14:11","0.7","12","4.7","258","2021-12-14 15:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","999.5","...","1001.5","2021-12-15 09:27","997.0","2021-12-15 14:27","20.6","27.6","2021-12-15 14:11","16.8","2021-12-15 03:47","...","88","53","2021-12-15 14:17","0.8","68","5.8","266","2021-12-15 14:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
