"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1004.8","1007.6","1006.4","2021-06-01 22:38","1003.7","2021-06-01 03:02","29.1","33.2","2021-06-01 11:08","25.7","2021-06-01 05:57","25.0","79","59","2021-06-01 11:09","1.9","60","6.6","270","2021-06-01 15:52","0.0","0.0","0.0","...","0.0","...","6.5","48.7","20.50","23.0","5.9","11","2021-06-01 12:00","5.8"
"02","1005.8","1008.5","1007.3","2021-06-02 22:06","1003.7","2021-06-02 15:24","29.9","34.7","2021-06-02 13:35","26.2","2021-06-02 05:31","24.9","76","49","2021-06-02 11:05","1.7","180","7.4","170","2021-06-02 11:26","0.0","0.0","0.0","...","0.0","...","11.1","83.1","27.42","23.3","7.5","12","2021-06-02 12:00","2.7"
"03","1004.4","1007.1","1006.3","2021-06-03 00:01","1002.3","2021-06-03 16:09","30.7","35.4","2021-06-03 12:38","27.3","2021-06-03 01:42","25.4","75","47","2021-06-03 12:57","2.4","100","11.8","80","2021-06-03 11:27","0.0","0.0","0.0","...","0.0","...","9.3","69.6","25.89","22.7","8.0","12","2021-06-03 13:00","3.7"
"04","1001.7","1004.5","1004.2","2021-06-04 00:01","997.9","2021-06-04 18:09","29.2","32.9","2021-06-04 12:43","26.2","2021-06-04 18:26","25.2","80","58","2021-06-04 13:00","2.6","190","11.6","300","2021-06-04 22:01","4.5","2.5","2.0","2021-06-04 23:41","2.0","2021-06-04 23:41","3.6","26.9","16.96","20.7","-2.2","10","2021-06-04 13:00","7.2"
"05","1002.4","1005.2","1004.5","2021-06-05 09:05","1000.5","2021-06-05 03:21","26.0","28.5","2021-06-05 04:12","24.0","2021-06-05 09:09","25.0","94","83","2021-06-05 01:35","2.0","340","13.5","270","2021-06-05 16:00","120.5","10.8","11.0","2021-06-05 14:22","34.0","2021-06-05 14:02","0.0","0.0","4.08","15.8","/","5","2021-06-05 12:00","9.2"
"06","1004.0","1006.8","1006.1","2021-06-06 22:39","1001.6","2021-06-06 04:42","26.2","28.6","2021-06-06 12:01","24.8","2021-06-06 23:52","24.8","92","83","2021-06-06 22:11","1.5","280","13.3","280","2021-06-06 13:10","17.0","2.1","5.0","2021-06-06 13:09","12.0","2021-06-06 13:09","0.0","0.0","3.14","13.5","-1.9","2","2021-06-06 12:00","9.7"
"07","1006.9","1009.6","1008.7","2021-06-07 23:17","1005.3","2021-06-07 00:07","27.4","31.8","2021-06-07 15:19","24.7","2021-06-07 04:02","24.5","85","67","2021-06-07 15:23","1.9","100","10.0","320","2021-06-07 10:28","4.0","2.0","2.5","2021-06-07 16:59","4.0","2021-06-07 16:59","1.4","10.5","15.15","19.7","-1.1","7","2021-06-07 13:00","7.7"
"08","1007.4","1010.2","1009.1","2021-06-08 08:59","1005.6","2021-06-08 16:15","27.4","30.4","2021-06-08 16:00","24.9","2021-06-08 01:13","24.0","82","69","2021-06-08 16:30","3.1","90","10.3","100","2021-06-08 06:00","0.5","3.2","0.5","2021-06-08 00:29","0.5","2021-06-08 00:29","2.1","15.7","16.17","21.5","3.2","9","2021-06-08 13:00","8.8"
"09","1006.0","1008.7","1007.6","2021-06-09 00:01","1003.9","2021-06-09 15:33","28.8","32.9","2021-06-09 12:17","24.9","2021-06-09 04:18","24.2","77","58","2021-06-09 13:24","2.6","90","12.4","100","2021-06-09 14:21","0.5","0.6","0.5","2021-06-09 23:38","0.5","2021-06-09 23:38","11.0","82.0","28.73","20.3","-3.3","13","2021-06-09 12:00","6.2"
"10","1004.8","1007.5","1006.5","2021-06-10 22:39","1002.9","2021-06-10 15:51","28.0","31.8","2021-06-10 14:19","25.7","2021-06-10 03:39","24.6","82","64","2021-06-10 13:25","2.9","100","10.4","110","2021-06-10 12:06","9.5","1.2","6.5","2021-06-10 09:11","6.5","2021-06-10 09:11","6.8","50.7","21.03","20.0","-3.8","12","2021-06-10 13:00","7.0"
"11","1005.6","1008.4","1009.2","2021-06-11 22:16","1004.0","2021-06-11 05:08","28.2","31.7","2021-06-11 13:39","24.9","2021-06-11 02:43","25.0","83","66","2021-06-11 15:08","3.0","100","10.9","40","2021-06-11 07:10","20.0","2.4","7.0","2021-06-11 22:13","9.5","2021-06-11 21:25","7.8","58.1","23.08","19.8","-4.8","11","2021-06-11 13:00","7.3"
"12","1007.9","1010.7","1009.6","2021-06-12 23:21","1006.6","2021-06-12 16:04","28.6","32.5","2021-06-12 13:42","24.7","2021-06-12 00:55","25.1","82","66","2021-06-12 13:46","2.5","100","9.5","130","2021-06-12 00:26","3.5","0.7","3.0","2021-06-12 00:26","3.5","2021-06-12 00:26","6.1","45.5","19.70","21.2","-3.5","10","2021-06-12 14:00","8.7"
"13","1007.3","1010.1","1009.5","2021-06-13 00:02","1005.1","2021-06-13 16:19","29.3","32.8","2021-06-13 13:10","26.4","2021-06-13 04:00","26.0","83","64","2021-06-13 11:24","1.5","280","6.9","160","2021-06-13 14:42","0.5","0.2","0.5","2021-06-13 01:20","0.5","2021-06-13 01:20","8.5","63.3","24.64","21.7","5.6","12","2021-06-13 12:00","3.8"
"14","1004.2","1006.9","1006.5","2021-06-14 00:01","1002.2","2021-06-14 15:52","29.6","32.0","2021-06-14 12:23","27.7","2021-06-14 05:25","25.8","80","70","2021-06-14 12:09","3.0","280","12.5","270","2021-06-14 12:39","0.0","0.0","0.0","...","0.0","...","9.2","68.5","26.52","20.0","7.3","11","2021-06-14 13:00","5.3"
"15","1002.7","1005.4","1003.7","2021-06-15 00:01","1001.6","2021-06-15 14:51","29.6","32.0","2021-06-15 12:12","27.9","2021-06-15 22:06","25.9","81","70","2021-06-15 11:30","3.8","280","12.6","270","2021-06-15 12:49","0.0","0.0","0.0","...","0.0","...","8.2","61.1","24.56","19.7","7.5","11","2021-06-15 12:00","5.0"
"16","1004.5","1007.2","1006.1","2021-06-16 21:57","1002.3","2021-06-16 02:09","28.7","31.0","2021-06-16 13:12","27.0","2021-06-16 18:48","25.7","84","68","2021-06-16 12:35","3.7","280","15.1","270","2021-06-16 12:14","1.0","0.3","1.0","2021-06-16 15:09","1.0","2021-06-16 15:05","3.5","26.1","16.08","18.2","-1.9","10","2021-06-16 13:00","7.0"
