"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1008.9","...","1010.5","2020-06-01 08:01","1006.7","2020-06-01 16:11","30.0","33.2","2020-06-01 09:52","26.7","2020-06-01 05:20","...","79","55","2020-06-01 11:44","1.5","240","7.2","251","2020-06-01 12:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1007.9","...","1009.5","2020-06-02 00:01","1006.1","2020-06-02 15:23","30.0","33.5","2020-06-02 13:51","26.9","2020-06-02 04:37","...","79","56","2020-06-02 12:02","1.5","54","7.4","278","2020-06-02 14:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1007.2","...","1008.8","2020-06-03 09:29","1005.0","2020-06-03 16:15","30.2","34.0","2020-06-03 14:01","26.6","2020-06-03 04:23","...","76","55","2020-06-03 13:51","1.5","35","6.7","227","2020-06-03 15:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1006.9","...","1008.3","2020-06-04 09:12","1005.5","2020-06-04 03:11","30.2","34.4","2020-06-04 12:34","26.5","2020-06-04 05:16","...","73","47","2020-06-04 12:34","1.4","295","6.9","286","2020-06-04 13:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1006.7","...","1008.0","2020-06-05 22:31","1005.1","2020-06-05 16:44","30.1","34.8","2020-06-05 09:52","26.5","2020-06-05 04:53","...","76","50","2020-06-05 09:45","1.3","37","8.6","305","2020-06-05 12:51","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1006.0","...","1007.2","2020-06-06 00:01","1004.7","2020-06-06 03:11","29.0","33.7","2020-06-06 11:14","26.6","2020-06-06 15:41","...","84","59","2020-06-06 10:12","1.4","101","10.2","240","2020-06-06 13:04","5.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1005.6","...","1006.7","2020-06-07 00:01","1004.5","2020-06-07 15:56","28.6","34.2","2020-06-07 09:35","25.4","2020-06-07 19:31","...","81","48","2020-06-07 09:11","1.5","51","9.7","335","2020-06-07 17:33","4.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1006.4","...","1008.1","2020-06-08 16:11","1004.0","2020-06-08 03:13","27.5","33.7","2020-06-08 10:57","24.5","2020-06-08 17:11","...","87","60","2020-06-08 12:34","1.5","104","15.3","243","2020-06-08 14:41","8.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1007.4","...","1008.8","2020-06-09 23:21","1006.0","2020-06-09 03:52","28.7","33.1","2020-06-09 11:41","24.9","2020-06-09 00:01","...","76","61","2020-06-09 11:41","1.1","111","4.4","237","2020-06-09 12:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1007.4","...","1008.7","2020-06-10 00:01","1005.9","2020-06-10 16:27","30.1","34.3","2020-06-10 10:12","26.5","2020-06-10 05:21","...","73","55","2020-06-10 09:51","1.6","114","7.2","246","2020-06-10 12:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1005.6","...","1007.5","2020-06-11 00:02","1003.3","2020-06-11 16:07","30.3","34.1","2020-06-11 11:21","26.7","2020-06-11 03:13","...","74","56","2020-06-11 11:06","1.7","241","6.1","227","2020-06-11 12:41","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1003.5","...","1005.2","2020-06-12 09:01","1001.6","2020-06-12 16:33","30.3","35.8","2020-06-12 11:11","27.2","2020-06-12 04:04","...","80","49","2020-06-12 11:11","1.6","18","8.9","239","2020-06-12 11:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1004.9","...","1008.8","2020-06-13 22:15","1002.2","2020-06-13 01:45","31.5","36.2","2020-06-13 12:14","27.5","2020-06-13 05:08","...","70","46","2020-06-13 14:03","2.2","180","13.0","206","2020-06-13 15:37","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1009.4","...","1012.0","2020-06-14 22:05","1007.5","2020-06-14 02:43","31.1","34.9","2020-06-14 12:11","27.8","2020-06-14 05:40","...","69","51","2020-06-14 14:55","2.1","177","8.8","152","2020-06-14 09:37","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
