"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1014.5","1017.3","1016.2","2021-12-01 20:16","1011.7","2021-12-01 00:28","20.5","22.4","2021-12-01 00:34","19.3","2021-12-01 06:58","13.0","63","48","2021-12-01 23:51","8.4","40","24.3","100","2021-12-01 09:01","T","0.4","T","2021-12-01 01:05","T","2021-12-01 01:05","9.1","84.1","17.88","17.8","7.6","7","2021-12-01 12:00","2.4"
"02","1015.1","1018.0","1016.7","2021-12-02 22:44","1012.7","2021-12-02 14:59","21.1","24.4","2021-12-02 12:28","19.0","2021-12-02 03:19","12.0","56","44","2021-12-02 05:11","5.2","40","16.5","190","2021-12-02 01:43","0.0","0.0","0.0","...","0.0","...","9.6","88.8","17.25","22.2","6.7","6","2021-12-02 12:00","1.8"
"03","1015.9","1018.8","1018.4","2021-12-03 21:15","1013.8","2021-12-03 14:23","20.6","23.2","2021-12-03 13:36","19.0","2021-12-03 00:51","13.2","62","56","2021-12-03 11:25","5.6","40","19.0","120","2021-12-03 09:41","0.0","0.0","0.0","...","0.0","...","8.0","74.0","17.47","24.0","4.3","6","2021-12-03 12:00","5.4"
"04","1017.0","1019.9","1018.6","2021-12-04 08:19","1015.6","2021-12-04 04:08","20.8","23.3","2021-12-04 13:21","18.9","2021-12-04 04:54","11.1","54","45","2021-12-04 13:12","7.3","40","21.4","140","2021-12-04 12:31","0.0","0.0","0.0","...","0.0","...","10.0","92.6","17.92","20.4","-5.5","6","2021-12-04 12:00","1.6"
"05","1015.8","1018.7","1018.1","2021-12-05 07:25","1014.1","2021-12-05 15:06","21.7","24.9","2021-12-05 13:11","19.7","2021-12-05 08:06","14.0","62","41","2021-12-05 02:27","4.1","30","18.0","110","2021-12-05 02:18","T","0.6","T","2021-12-05 08:01","T","2021-12-05 08:01","4.9","45.4","12.18","19.0","-3.3","5","2021-12-05 12:00","5.8"
"06","1014.1","1016.9","1015.3","2021-12-06 22:12","1012.9","2021-12-06 14:01","22.5","26.0","2021-12-06 13:04","18.5","2021-12-06 04:12","16.3","68","53","2021-12-06 11:15","3.4","20","14.7","80","2021-12-06 23:54","T","0.6","T","2021-12-06 16:55","T","2021-12-06 16:55","8.0","74.2","15.31","20.6","-4.5","5","2021-12-06 13:00","3.4"
"07","1015.8","1018.7","1017.3","2021-12-07 19:47","1014.0","2021-12-07 03:19","22.0","24.9","2021-12-07 11:46","20.5","2021-12-07 15:46","16.4","70","59","2021-12-07 08:02","5.8","40","22.9","60","2021-12-07 21:51","0.5","2.1","0.5","2021-12-07 14:40","0.5","2021-12-07 14:20","5.4","50.1","11.86","19.0","-4.0","6","2021-12-07 12:00","5.8"
"08","1017.8","1020.6","1020.5","2021-12-08 08:53","1016.0","2021-12-08 02:49","22.5","25.2","2021-12-08 13:02","20.9","2021-12-08 03:13","12.6","54","44","2021-12-08 12:36","6.8","40","21.4","30","2021-12-08 00:47","0.0","0.0","0.0","...","0.0","...","8.9","82.6","17.16","23.0","7.4","6","2021-12-08 12:00","2.8"
"09","1017.5","1020.3","1019.4","2021-12-09 09:19","1015.9","2021-12-09 15:59","22.4","24.7","2021-12-09 11:32","20.8","2021-12-09 03:14","16.2","68","57","2021-12-09 08:28","4.1","40","13.3","30","2021-12-09 06:47","T","0.7","T","2021-12-09 11:49","T","2021-12-09 11:49","4.1","38.1","11.91","20.6","-3.8","5","2021-12-09 11:00","5.4"
"10","1016.2","1019.0","1018.1","2021-12-10 09:10","1014.6","2021-12-10 14:30","22.8","24.4","2021-12-10 12:54","20.9","2021-12-10 09:21","16.8","69","58","2021-12-10 15:14","4.9","40","16.7","40","2021-12-10 13:28","0.5","1.5","0.5","2021-12-10 09:05","0.5","2021-12-10 08:53","6.5","60.4","14.04","21.2","-3.2","6","2021-12-10 12:00","2.8"
"11","1016.5","1019.3","1018.6","2021-12-11 08:34","1014.5","2021-12-11 14:37","23.7","26.6","2021-12-11 12:17","21.7","2021-12-11 06:24","17.0","66","55","2021-12-11 11:19","4.4","30","14.0","20","2021-12-11 10:49","0.0","0.0","0.0","...","0.0","...","6.4","59.5","15.25","22.0","-3.7","6","2021-12-11 12:00","5.2"
"12","1016.1","1018.9","1017.6","2021-12-12 09:05","1014.4","2021-12-12 14:41","23.4","26.6","2021-12-12 13:37","21.3","2021-12-12 01:53","17.6","70","55","2021-12-12 12:08","3.3","60","13.5","130","2021-12-12 23:53","T","0.7","T","2021-12-12 01:19","T","2021-12-12 01:19","4.7","43.7","12.02","21.8","-3.7","5","2021-12-12 13:00","6.6"
"13","1015.3","1018.1","1017.1","2021-12-13 08:38","1013.8","2021-12-13 15:23","22.7","25.0","2021-12-13 13:22","20.9","2021-12-13 01:37","16.5","68","57","2021-12-13 12:09","5.7","40","23.2","10","2021-12-13 12:19","0.0","0.0","0.0","...","0.0","...","7.4","68.8","15.43","23.4","-4.8","6","2021-12-13 12:00","4.6"
"14","1014.6","1017.4","1016.6","2021-12-14 08:48","1012.7","2021-12-14 15:08","22.2","23.7","2021-12-14 11:25","21.2","2021-12-14 17:19","18.1","78","68","2021-12-14 11:26","4.3","50","19.9","30","2021-12-14 00:08","T","1.5","T","2021-12-14 08:05","T","2021-12-14 08:05","2.1","17.7","11.21","21.0","-0.7","6","2021-12-14 11:00","5.2"
"15","1013.7","1016.5","1015.6","2021-12-15 09:29","1011.2","2021-12-15 15:22","23.7","26.2","2021-12-15 11:28","20.9","2021-12-15 06:14","19.4","77","65","2021-12-15 14:00","3.8","80","14.3","60","2021-12-15 14:15","3.0","1.1","1.5","2021-12-15 07:06","2.5","2021-12-15 07:00","9.0","83.7","16.75","21.4","4.5","6","2021-12-15 12:00","3.4"
"16","1013.0","1015.8","1014.7","2021-12-16 08:34","1010.7","2021-12-16 15:14","23.9","27.2","2021-12-16 13:28","20.0","2021-12-16 23:37","18.3","72","54","2021-12-16 12:13","2.6","60","15.8","70","2021-12-16 10:47","0.0","0.0","0.0","...","0.0","...","10.2","94.9","17.44","21.2","4.5","6","2021-12-16 12:00","1.4"
"17","1013.3","1016.1","1015.4","2021-12-17 20:47","1011.1","2021-12-17 14:46","23.2","26.9","2021-12-17 12:25","19.9","2021-12-17 00:22","17.0","69","52","2021-12-17 11:05","6.7","50","30.0","310","2021-12-17 20:20","0.0","0.0","0.0","...","0.0","...","8.1","75.4","15.49","20.4","4.9","5","2021-12-17 12:00","5.2"
"18","1016.8","1019.7","1018.5","2021-12-18 09:38","1014.2","2021-12-18 03:23","19.9","21.2","2021-12-18 12:22","18.8","2021-12-18 07:08","12.8","64","55","2021-12-18 10:37","8.8","50","29.1","10","2021-12-18 00:25","0.0","0.0","0.0","...","0.0","...","0.4","3.7","10.18","20.0","4.8","4","2021-12-18 12:00","9.8"
"19","1017.5","1020.3","1019.3","2021-12-19 09:15","1015.8","2021-12-19 15:42","20.5","22.1","2021-12-19 12:41","19.4","2021-12-19 00:01","13.4","64","57","2021-12-19 12:11","6.9","50","20.6","80","2021-12-19 09:01","0.0","0.0","0.0","...","0.0","...","2.6","24.2","12.00","20.4","-2.4","5","2021-12-19 12:00","8.6"
"20","1015.6","1018.4","1017.6","2021-12-20 00:01","1013.1","2021-12-20 22:54","20.8","22.7","2021-12-20 11:38","19.3","2021-12-20 05:52","16.6","77","66","2021-12-20 03:49","3.6","70","14.5","70","2021-12-20 06:21","0.5","4.0","0.5","2021-12-20 15:02","0.5","2021-12-20 15:02","0.2","1.9","6.03","18.2","-1.3","4","2021-12-20 11:00","10.0"
"21","1011.0","1013.8","1013.6","2021-12-21 00:08","1008.7","2021-12-21 14:53","23.9","26.5","2021-12-21 12:38","20.9","2021-12-21 02:16","21.0","84","73","2021-12-21 12:39","2.5","100","12.5","60","2021-12-21 03:59","1.0","0.3","1.0","2021-12-21 15:50","1.0","2021-12-21 15:50","1.4","13.0","10.86","19.4","-1.9","6","2021-12-21 12:00","9.6"
