"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","998.8","...","1000.7","2020-09-01 10:43","997.0","2020-09-01 14:32","30.0","33.7","2020-09-01 14:32","25.6","2020-09-01 00:01","...","72","47","2020-09-01 15:32","1.1","245","8.8","235","2020-09-01 13:28","6.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1000.8","...","1003.4","2020-09-02 22:42","998.5","2020-09-02 14:31","31.9","36.7","2020-09-02 12:34","28.0","2020-09-02 05:32","...","61","42","2020-09-02 12:01","1.2","78","8.8","263","2020-09-02 13:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1005.2","...","1007.6","2020-09-03 21:52","1002.1","2020-09-03 01:11","29.2","33.2","2020-09-03 14:51","26.2","2020-09-03 11:31","...","75","60","2020-09-03 15:01","0.7","75","6.0","299","2020-09-03 08:04","8.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1006.1","...","1008.5","2020-09-04 09:09","1003.5","2020-09-04 14:03","29.5","33.9","2020-09-04 13:52","26.3","2020-09-04 05:42","...","71","51","2020-09-04 13:52","1.9","74","10.4","74","2020-09-04 16:24","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1003.8","...","1005.9","2020-09-05 10:07","1001.4","2020-09-05 14:11","28.5","32.2","2020-09-05 12:41","26.1","2020-09-05 06:13","...","63","42","2020-09-05 13:44","1.1","21","8.2","60","2020-09-05 16:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1002.1","...","1003.2","2020-09-06 21:01","999.8","2020-09-06 14:21","27.7","31.0","2020-09-06 15:01","25.0","2020-09-06 23:56","...","52","32","2020-09-06 14:26","0.8","237","7.1","261","2020-09-06 14:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1005.0","...","1007.8","2020-09-07 22:53","1002.8","2020-09-07 13:37","29.0","35.2","2020-09-07 14:13","23.5","2020-09-07 05:47","...","47","25","2020-09-07 11:53","1.2","77","7.1","48","2020-09-07 15:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1008.3","...","1010.0","2020-09-08 09:35","1006.5","2020-09-08 14:53","30.1","34.7","2020-09-08 11:51","27.2","2020-09-08 05:51","...","59","38","2020-09-08 11:51","0.5","24","5.5","295","2020-09-08 15:22","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1006.5","...","1009.4","2020-09-09 00:09","1004.0","2020-09-09 15:52","29.3","33.4","2020-09-09 14:01","27.0","2020-09-09 05:23","...","66","48","2020-09-09 12:01","0.8","32","7.7","49","2020-09-09 14:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
