"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1009.8","...","1012.7","2020-04-01 20:56","1004.5","2020-04-01 00:21","16.7","20.1","2020-04-01 00:01","15.0","2020-04-01 20:26","...","91","80","2020-04-01 17:51","2.3","241","8.8","72","2020-04-01 08:46","3.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1010.9","...","1013.9","2020-04-02 07:13","1008.2","2020-04-02 14:01","18.0","21.0","2020-04-02 14:35","15.5","2020-04-02 00:36","...","91","82","2020-04-02 14:41","2.1","35","8.8","48","2020-04-02 06:03","10.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1010.4","...","1012.7","2020-04-03 20:21","1008.1","2020-04-03 14:11","18.6","23.6","2020-04-03 11:11","16.5","2020-04-03 23:11","...","94","79","2020-04-03 11:11","2.0","26","11.0","26","2020-04-03 12:10","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1012.2","...","1014.8","2020-04-04 21:01","1008.5","2020-04-04 03:39","16.3","17.2","2020-04-04 10:36","14.9","2020-04-04 23:51","...","95","84","2020-04-04 19:57","1.1","43","7.1","74","2020-04-04 11:35","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1013.2","...","1014.5","2020-04-05 09:41","1012.0","2020-04-05 15:42","15.8","18.6","2020-04-05 11:25","14.5","2020-04-05 19:33","...","88","67","2020-04-05 11:49","1.3","67","6.6","131","2020-04-05 18:15","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1009.9","...","1013.1","2020-04-06 00:01","1007.4","2020-04-06 16:14","16.6","18.6","2020-04-06 11:51","15.0","2020-04-06 01:01","...","90","76","2020-04-06 02:57","1.5","47","7.7","54","2020-04-06 12:16","8.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1008.6","...","1010.3","2020-04-07 20:51","1005.5","2020-04-07 04:11","15.3","16.9","2020-04-07 01:34","14.6","2020-04-07 19:21","...","96","91","2020-04-07 11:03","1.1","99","7.7","42","2020-04-07 04:14","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1008.7","...","1010.7","2020-04-08 20:51","1007.3","2020-04-08 15:45","17.1","19.1","2020-04-08 12:02","14.8","2020-04-08 00:04","...","93","81","2020-04-08 17:12","0.7","96","6.0","52","2020-04-08 13:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1010.4","...","1012.8","2020-04-09 21:31","1008.1","2020-04-09 01:52","18.3","22.7","2020-04-09 13:32","15.3","2020-04-09 23:44","...","88","64","2020-04-09 13:55","1.1","22","7.7","20","2020-04-09 15:47","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1010.6","...","1012.8","2020-04-10 07:41","1008.4","2020-04-10 23:52","20.6","25.6","2020-04-10 13:11","14.9","2020-04-10 05:41","...","75","56","2020-04-10 14:12","2.9","53","11.5","110","2020-04-10 13:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1006.5","...","1008.8","2020-04-11 00:01","1004.4","2020-04-11 17:41","19.9","24.1","2020-04-11 09:51","17.4","2020-04-11 19:15","...","87","67","2020-04-11 11:01","0.8","237","10.4","115","2020-04-11 00:18","19.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1009.5","...","1012.0","2020-04-12 21:01","1005.7","2020-04-12 00:41","13.4","17.7","2020-04-12 00:01","8.1","2020-04-12 23:22","...","88","53","2020-04-12 17:19","1.1","21","17.6","307","2020-04-12 19:11","12.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1011.2","...","1013.7","2020-04-13 20:31","1009.2","2020-04-13 13:56","13.3","21.5","2020-04-13 12:36","6.5","2020-04-13 05:31","...","72","34","2020-04-13 12:37","1.4","51","10.4","70","2020-04-13 13:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1009.2","...","1012.6","2020-04-14 00:01","1006.5","2020-04-14 16:45","17.2","23.6","2020-04-14 12:03","9.7","2020-04-14 00:01","...","69","38","2020-04-14 12:03","2.1","8","8.8","6","2020-04-14 09:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
