"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1008.9","...","1011.4","2020-05-01 08:53","1006.8","2020-05-01 15:41","25.5","30.3","2020-05-01 14:01","21.9","2020-05-01 04:17","...","62","38","2020-05-01 12:48","0.7","1","5.5","343","2020-05-01 13:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1005.8","...","1008.1","2020-05-02 08:01","1003.1","2020-05-02 16:02","26.6","30.6","2020-05-02 11:31","22.8","2020-05-02 05:41","...","63","45","2020-05-02 14:11","0.6","254","6.6","315","2020-05-02 12:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1004.4","...","1006.2","2020-05-03 21:51","1001.9","2020-05-03 14:12","27.0","31.0","2020-05-03 14:52","23.5","2020-05-03 04:41","...","74","58","2020-05-03 15:51","0.7","249","8.2","287","2020-05-03 08:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1006.1","...","1007.6","2020-05-04 09:21","1004.3","2020-05-04 14:21","27.6","33.1","2020-05-04 12:32","24.9","2020-05-04 03:11","...","80","46","2020-05-04 11:31","1.0","41","6.6","339","2020-05-04 13:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1004.1","...","1006.8","2020-05-05 00:02","1001.0","2020-05-05 16:51","28.4","32.1","2020-05-05 10:43","25.4","2020-05-05 05:11","...","76","53","2020-05-05 11:21","0.8","67","6.6","318","2020-05-05 13:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1004.9","...","1008.1","2020-05-06 21:54","1000.9","2020-05-06 03:22","26.5","30.6","2020-05-06 09:32","22.6","2020-05-06 20:21","...","76","55","2020-05-06 08:12","1.0","72","9.3","282","2020-05-06 05:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1006.7","...","1008.3","2020-05-07 05:04","1005.0","2020-05-07 16:41","25.5","27.9","2020-05-07 11:12","22.4","2020-05-07 05:51","...","84","70","2020-05-07 14:12","0.6","77","4.1","65","2020-05-07 03:36","9.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1005.6","...","1007.5","2020-05-08 09:15","1003.4","2020-05-08 16:12","27.8","31.1","2020-05-08 11:21","24.5","2020-05-08 04:41","...","78","61","2020-05-08 11:31","0.6","73","5.5","25","2020-05-08 12:41","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1004.5","...","1006.1","2020-05-09 06:03","1001.9","2020-05-09 17:01","29.4","32.9","2020-05-09 14:02","25.4","2020-05-09 06:01","...","70","51","2020-05-09 12:02","0.8","61","7.1","231","2020-05-09 13:24","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1005.8","...","1008.1","2020-05-10 20:49","1003.7","2020-05-10 14:31","28.6","32.7","2020-05-10 10:01","25.1","2020-05-10 23:51","...","80","61","2020-05-10 10:01","0.9","28","8.2","16","2020-05-10 15:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1007.0","...","1008.6","2020-05-11 07:35","1005.2","2020-05-11 15:15","25.6","29.5","2020-05-11 12:42","23.3","2020-05-11 21:52","...","84","69","2020-05-11 12:07","1.7","72","8.2","74","2020-05-11 08:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1008.0","...","1010.5","2020-05-12 22:18","1005.4","2020-05-12 04:03","23.3","24.8","2020-05-12 06:54","22.2","2020-05-12 12:16","...","88","75","2020-05-12 17:35","1.0","72","7.7","80","2020-05-12 17:35","7.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1010.1","...","1012.0","2020-05-13 08:25","1008.6","2020-05-13 15:11","25.5","28.4","2020-05-13 13:01","22.8","2020-05-13 00:02","...","66","35","2020-05-13 11:23","2.7","53","13.2","41","2020-05-13 13:13","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1007.8","...","1009.8","2020-05-14 00:03","1005.4","2020-05-14 14:07","27.6","32.1","2020-05-14 13:23","24.3","2020-05-14 04:51","...","68","47","2020-05-14 12:02","0.8","73","5.5","63","2020-05-14 02:05","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1005.5","...","1007.0","2020-05-15 00:01","1003.9","2020-05-15 16:06","28.3","31.8","2020-05-15 10:41","24.7","2020-05-15 05:23","...","71","51","2020-05-15 09:53","0.7","69","6.0","35","2020-05-15 10:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
