"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1006.9","...","1008.8","2021-09-01 09:51","1004.8","2021-09-01 15:05","31.7","37.0","2021-09-01 12:01","28.7","2021-09-01 03:14","...","66","48","2021-09-01 13:23","1.1","95","7.1","179","2021-09-01 12:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1005.9","...","1007.8","2021-09-02 00:01","1003.8","2021-09-02 16:11","30.8","35.1","2021-09-02 11:41","27.8","2021-09-02 06:21","...","72","59","2021-09-02 11:41","0.7","72","6.0","97","2021-09-02 12:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1004.7","...","1006.3","2021-09-03 09:02","1003.1","2021-09-03 15:35","30.0","35.4","2021-09-03 11:44","26.3","2021-09-03 06:44","...","76","57","2021-09-03 11:41","0.7","82","7.1","338","2021-09-03 12:39","18.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1006.2","...","1008.1","2021-09-04 20:55","1004.5","2021-09-04 12:35","28.9","34.8","2021-09-04 10:23","26.0","2021-09-04 16:27","...","82","56","2021-09-04 10:21","0.5","27","4.9","345","2021-09-04 11:14","24.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1006.4","...","1008.5","2021-09-05 22:21","1004.4","2021-09-05 14:41","30.9","35.8","2021-09-05 15:31","27.2","2021-09-05 05:27","...","73","56","2021-09-05 15:31","1.3","84","7.1","91","2021-09-05 10:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1007.9","...","1009.5","2021-09-06 20:21","1006.3","2021-09-06 13:42","30.6","35.3","2021-09-06 13:01","27.5","2021-09-06 05:38","...","75","58","2021-09-06 12:05","0.7","60","6.0","72","2021-09-06 01:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1007.3","...","1009.4","2021-09-07 09:14","1004.8","2021-09-07 16:02","31.0","36.0","2021-09-07 11:12","27.3","2021-09-07 00:11","...","72","53","2021-09-07 11:12","1.1","85","7.7","64","2021-09-07 12:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1006.2","...","1007.5","2021-09-08 22:41","1003.7","2021-09-08 14:04","31.2","35.9","2021-09-08 11:18","27.7","2021-09-08 05:21","...","69","47","2021-09-08 15:21","1.4","87","8.8","55","2021-09-08 14:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1006.3","...","1007.8","2021-09-09 21:11","1004.4","2021-09-09 12:59","31.2","36.0","2021-09-09 11:51","27.7","2021-09-09 03:03","...","65","36","2021-09-09 12:02","1.8","83","7.7","71","2021-09-09 16:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1004.8","...","1006.9","2021-09-10 00:01","1003.2","2021-09-10 12:31","31.5","36.4","2021-09-10 13:41","28.9","2021-09-10 05:37","...","69","51","2021-09-10 12:41","2.0","89","7.7","189","2021-09-10 12:24","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","999.4","...","1004.1","2021-09-11 00:01","995.8","2021-09-11 23:44","29.0","32.5","2021-09-11 11:11","26.6","2021-09-11 06:58","...","84","59","2021-09-11 13:22","2.1","104","11.0","73","2021-09-11 17:15","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","993.3","...","998.2","2021-09-12 22:05","987.7","2021-09-12 12:41","26.7","28.9","2021-09-12 09:11","24.0","2021-09-12 15:45","...","93","80","2021-09-12 23:52","2.2","88","12.1","260","2021-09-12 16:08","69.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1002.0","...","1006.3","2021-09-13 23:11","997.4","2021-09-13 00:02","31.1","35.1","2021-09-13 11:33","26.6","2021-09-13 04:42","...","70","57","2021-09-13 10:32","1.4","284","10.4","264","2021-09-13 13:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1007.3","...","1009.1","2021-09-14 23:05","1005.6","2021-09-14 14:12","30.8","34.3","2021-09-14 13:31","26.9","2021-09-14 06:51","...","74","62","2021-09-14 11:31","0.9","257","6.6","312","2021-09-14 11:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1007.6","...","1008.9","2021-09-15 00:18","1005.3","2021-09-15 14:51","29.3","34.5","2021-09-15 13:44","23.8","2021-09-15 02:08","...","81","62","2021-09-15 13:44","1.0","323","8.2","81","2021-09-15 17:15","29.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1006.3","...","1007.9","2021-09-16 08:21","1004.3","2021-09-16 14:30","28.9","33.5","2021-09-16 11:22","23.8","2021-09-16 05:31","...","77","60","2021-09-16 14:12","0.7","85","7.1","278","2021-09-16 11:46","13.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1007.4","...","1009.2","2021-09-17 21:53","1005.3","2021-09-17 14:54","28.8","33.8","2021-09-17 10:44","26.6","2021-09-17 05:12","...","83","60","2021-09-17 10:46","1.0","83","8.2","64","2021-09-17 13:06","9.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1008.8","...","1010.4","2021-09-18 09:57","1006.9","2021-09-18 13:43","29.8","34.7","2021-09-18 11:41","27.2","2021-09-18 07:21","...","80","62","2021-09-18 10:43","1.5","86","8.2","66","2021-09-18 13:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1008.2","...","1009.7","2021-09-19 00:01","1005.7","2021-09-19 14:47","30.9","36.7","2021-09-19 13:21","26.7","2021-09-19 03:51","...","72","50","2021-09-19 12:43","0.5","79","5.5","37","2021-09-19 00:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1007.3","...","1009.7","2021-09-20 09:06","1004.5","2021-09-20 15:52","31.1","36.8","2021-09-20 12:52","27.1","2021-09-20 03:13","...","73","51","2021-09-20 14:21","0.7","84","6.6","65","2021-09-20 15:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1006.5","...","1008.4","2021-09-21 08:53","1003.8","2021-09-21 14:01","30.6","36.2","2021-09-21 15:31","26.8","2021-09-21 06:12","...","73","53","2021-09-21 15:31","0.7","14","6.6","1","2021-09-21 13:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1008.8","...","1011.1","2021-09-22 20:43","1006.5","2021-09-22 14:31","30.3","36.7","2021-09-22 12:06","26.9","2021-09-22 00:31","...","72","51","2021-09-22 12:03","0.8","251","6.6","60","2021-09-22 14:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1011.0","...","1013.0","2021-09-23 21:32","1008.9","2021-09-23 14:12","30.7","35.2","2021-09-23 11:53","27.1","2021-09-23 03:11","...","71","55","2021-09-23 11:53","1.4","83","9.9","98","2021-09-23 15:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1011.9","...","1013.3","2021-09-24 08:41","1010.3","2021-09-24 12:45","28.8","32.6","2021-09-24 10:01","24.2","2021-09-24 20:41","...","83","68","2021-09-24 10:01","2.0","86","10.4","86","2021-09-24 12:00","8.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1010.8","...","1012.5","2021-09-25 10:21","1009.5","2021-09-25 13:54","28.4","31.9","2021-09-25 12:41","26.6","2021-09-25 23:55","...","77","61","2021-09-25 12:43","2.0","81","10.4","39","2021-09-25 14:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1009.4","...","1011.0","2021-09-26 08:01","1007.0","2021-09-26 14:05","28.3","31.8","2021-09-26 14:22","24.4","2021-09-26 03:26","...","80","64","2021-09-26 11:11","2.1","89","9.9","61","2021-09-26 15:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1007.5","...","1009.1","2021-09-27 00:01","1005.3","2021-09-27 14:31","28.6","32.3","2021-09-27 12:02","26.7","2021-09-27 07:53","...","83","64","2021-09-27 14:21","1.9","87","9.9","72","2021-09-27 13:57","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1006.2","...","1007.8","2021-09-28 00:01","1004.1","2021-09-28 13:41","28.2","31.6","2021-09-28 12:21","24.4","2021-09-28 23:11","...","81","56","2021-09-28 12:21","1.5","88","9.9","65","2021-09-28 14:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1004.5","...","1006.3","2021-09-29 07:56","1001.8","2021-09-29 14:11","28.4","35.0","2021-09-29 13:01","24.5","2021-09-29 05:32","...","79","54","2021-09-29 13:01","0.8","106","6.6","93","2021-09-29 14:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1005.0","...","1006.9","2021-09-30 21:07","1003.2","2021-09-30 14:32","28.6","34.0","2021-09-30 11:21","24.0","2021-09-30 05:42","...","79","56","2021-09-30 11:21","1.3","86","8.8","85","2021-09-30 15:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
