"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","963.8","...","965.3","2021-09-01 09:01","962.2","2021-09-01 16:13","27.3","32.1","2021-09-01 11:23","24.3","2021-09-01 05:21","...","73","55","2021-09-01 11:23","1.1","144","7.7","137","2021-09-01 05:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","962.8","...","964.7","2021-09-02 00:01","960.9","2021-09-02 16:21","26.8","30.7","2021-09-02 11:51","24.3","2021-09-02 22:58","...","82","66","2021-09-02 11:51","0.8","262","6.6","62","2021-09-02 12:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","961.6","...","962.8","2021-09-03 08:57","960.0","2021-09-03 15:51","26.4","31.0","2021-09-03 12:24","23.8","2021-09-03 23:22","...","82","60","2021-09-03 12:24","0.7","331","7.7","42","2021-09-03 15:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","962.9","...","964.7","2021-09-04 21:11","961.6","2021-09-04 03:45","26.0","30.3","2021-09-04 09:52","23.4","2021-09-04 01:37","...","84","66","2021-09-04 09:43","0.5","41","5.5","9","2021-09-04 16:29","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","963.3","...","965.4","2021-09-05 22:33","961.7","2021-09-05 14:41","27.0","30.6","2021-09-05 15:21","24.6","2021-09-05 02:41","...","79","65","2021-09-05 15:21","1.2","197","9.3","196","2021-09-05 11:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","964.9","...","966.4","2021-09-06 20:33","963.3","2021-09-06 15:01","27.0","31.4","2021-09-06 12:11","24.7","2021-09-06 05:23","...","80","61","2021-09-06 12:11","0.7","29","7.1","153","2021-09-06 01:37","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","964.4","...","965.8","2021-09-07 00:01","962.1","2021-09-07 16:58","27.1","31.2","2021-09-07 14:31","24.2","2021-09-07 05:44","...","78","66","2021-09-07 14:41","0.8","50","7.1","19","2021-09-07 14:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","963.1","...","964.3","2021-09-08 22:05","961.6","2021-09-08 15:33","27.0","30.4","2021-09-08 12:12","24.7","2021-09-08 02:31","...","79","62","2021-09-08 14:44","1.1","1","9.9","44","2021-09-08 15:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","963.2","...","964.7","2021-09-09 22:11","962.0","2021-09-09 18:11","26.7","31.6","2021-09-09 12:51","24.0","2021-09-09 05:55","...","76","44","2021-09-09 12:42","1.2","15","9.9","278","2021-09-09 18:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
