"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1014.8","...","1016.8","2020-11-01 09:41","1012.5","2020-11-01 14:41","25.1","30.0","2020-11-01 13:11","22.3","2020-11-01 03:11","...","66","50","2020-11-01 13:13","2.4","97","9.9","88","2020-11-01 12:25","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1015.4","...","1018.2","2020-11-02 21:37","1013.4","2020-11-02 03:41","23.9","28.2","2020-11-02 10:53","20.6","2020-11-02 22:19","...","71","54","2020-11-02 10:24","2.4","44","8.8","100","2020-11-02 00:03","3.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1018.9","...","1021.0","2020-11-03 20:11","1016.8","2020-11-03 00:31","21.0","24.0","2020-11-03 12:12","19.0","2020-11-03 21:31","...","73","51","2020-11-03 12:01","2.2","64","9.9","11","2020-11-03 16:20","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1019.5","...","1021.3","2020-11-04 08:44","1017.4","2020-11-04 14:31","21.6","24.2","2020-11-04 10:52","19.6","2020-11-04 00:16","...","59","43","2020-11-04 13:31","3.2","64","11.5","87","2020-11-04 11:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1017.8","...","1020.1","2020-11-05 08:23","1015.7","2020-11-05 14:51","22.9","25.6","2020-11-05 09:04","21.0","2020-11-05 02:31","...","69","56","2020-11-05 11:11","2.2","94","8.2","95","2020-11-05 11:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1012.6","...","1016.6","2020-11-06 00:01","1009.0","2020-11-06 16:31","27.2","31.6","2020-11-06 13:22","22.6","2020-11-06 06:01","...","76","63","2020-11-06 21:11","2.6","107","13.2","103","2020-11-06 16:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1013.9","...","1018.2","2020-11-07 23:21","1009.6","2020-11-07 00:41","26.7","33.2","2020-11-07 12:02","21.2","2020-11-07 23:41","...","73","45","2020-11-07 12:02","2.5","317","12.1","100","2020-11-07 00:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1020.2","...","1021.9","2020-11-08 20:05","1017.7","2020-11-08 00:01","20.6","21.7","2020-11-08 12:52","19.4","2020-11-08 03:21","...","82","67","2020-11-08 23:26","2.5","328","10.4","97","2020-11-08 23:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1020.7","...","1022.1","2020-11-09 08:31","1019.3","2020-11-09 05:05","20.9","21.6","2020-11-09 12:25","20.2","2020-11-09 01:11","...","63","57","2020-11-09 16:23","3.1","92","13.2","39","2020-11-09 13:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1021.8","...","1023.4","2020-11-10 20:24","1020.0","2020-11-10 03:21","20.9","22.2","2020-11-10 12:32","18.9","2020-11-10 04:31","...","65","53","2020-11-10 22:37","2.8","91","10.4","71","2020-11-10 21:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1023.0","...","1024.6","2020-11-11 09:31","1021.6","2020-11-11 04:51","21.9","23.9","2020-11-11 10:43","20.9","2020-11-11 03:41","...","60","51","2020-11-11 00:13","4.2","60","11.5","62","2020-11-11 13:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1020.3","...","1022.4","2020-11-12 00:01","1018.7","2020-11-12 15:11","22.8","24.1","2020-11-12 10:51","21.5","2020-11-12 21:21","...","70","60","2020-11-12 00:01","2.8","99","11.0","103","2020-11-12 00:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1019.1","...","1020.8","2020-11-13 22:31","1017.3","2020-11-13 15:01","22.2","24.2","2020-11-13 10:54","21.1","2020-11-13 21:11","...","88","71","2020-11-13 10:58","1.0","58","6.6","77","2020-11-13 10:58","5.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1020.2","...","1021.5","2020-11-14 09:03","1018.4","2020-11-14 03:15","22.3","23.4","2020-11-14 10:34","20.8","2020-11-14 01:02","...","75","63","2020-11-14 18:33","2.2","93","9.3","106","2020-11-14 10:20","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1018.9","...","1020.6","2020-11-15 08:37","1017.1","2020-11-15 14:21","24.5","28.7","2020-11-15 10:14","21.7","2020-11-15 04:01","...","71","56","2020-11-15 13:15","2.2","103","9.9","107","2020-11-15 10:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1017.2","...","1019.4","2020-11-16 09:14","1015.2","2020-11-16 15:11","25.3","28.9","2020-11-16 10:44","22.7","2020-11-16 05:11","...","67","57","2020-11-16 10:44","2.4","100","9.3","82","2020-11-16 14:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1015.2","...","1016.8","2020-11-17 08:41","1013.3","2020-11-17 23:51","25.7","29.3","2020-11-17 10:51","24.0","2020-11-17 02:41","...","65","55","2020-11-17 11:21","2.6","92","8.8","194","2020-11-17 10:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1012.8","...","1015.0","2020-11-18 09:01","1010.6","2020-11-18 14:31","25.0","32.3","2020-11-18 10:21","21.7","2020-11-18 06:31","...","76","41","2020-11-18 10:21","1.2","94","6.6","332","2020-11-18 11:24","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1011.9","...","1014.1","2020-11-19 08:51","1009.4","2020-11-19 15:11","24.7","29.2","2020-11-19 13:51","21.0","2020-11-19 06:01","...","81","58","2020-11-19 14:11","0.9","338","6.0","339","2020-11-19 13:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1013.8","...","1015.7","2020-11-20 20:22","1011.3","2020-11-20 00:31","24.7","28.5","2020-11-20 12:32","22.1","2020-11-20 06:41","...","83","62","2020-11-20 09:54","1.5","308","9.9","64","2020-11-20 20:24","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1015.7","...","1017.3","2020-11-21 08:36","1014.3","2020-11-21 02:01","25.0","27.2","2020-11-21 12:41","23.5","2020-11-21 06:51","...","78","71","2020-11-21 13:13","1.7","152","9.3","104","2020-11-21 13:13","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1018.1","...","1022.3","2020-11-22 21:13","1014.5","2020-11-22 00:01","23.9","29.7","2020-11-22 09:21","21.3","2020-11-22 23:21","...","84","62","2020-11-22 09:55","1.4","352","8.8","91","2020-11-22 19:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1021.1","...","1023.0","2020-11-23 08:41","1019.0","2020-11-23 14:51","22.7","25.8","2020-11-23 09:41","21.0","2020-11-23 02:21","...","75","62","2020-11-23 09:41","2.3","101","9.3","100","2020-11-23 10:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1020.3","...","1022.3","2020-11-24 08:24","1018.4","2020-11-24 14:21","23.2","25.5","2020-11-24 12:18","22.0","2020-11-24 00:21","...","69","61","2020-11-24 12:13","3.1","86","11.5","78","2020-11-24 14:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1018.6","...","1020.4","2020-11-25 00:02","1016.2","2020-11-25 14:00","24.7","28.9","2020-11-25 12:41","22.6","2020-11-25 00:31","...","67","53","2020-11-25 13:21","2.7","114","10.4","83","2020-11-25 11:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1019.0","...","1021.0","2020-11-26 21:31","1016.5","2020-11-26 14:31","25.3","30.0","2020-11-26 12:52","23.2","2020-11-26 05:51","...","63","46","2020-11-26 14:52","2.5","111","7.7","98","2020-11-26 08:54","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1021.8","...","1024.0","2020-11-27 22:00","1019.6","2020-11-27 02:01","22.1","24.0","2020-11-27 02:02","20.1","2020-11-27 23:52","...","73","61","2020-11-27 13:53","2.1","91","9.9","74","2020-11-27 09:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1022.6","...","1024.8","2020-11-28 08:41","1020.7","2020-11-28 15:51","20.4","22.1","2020-11-28 10:52","19.3","2020-11-28 23:51","...","78","65","2020-11-28 05:51","1.5","320","8.8","56","2020-11-28 10:09","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
