"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","927.1","1547.9","928.6","2021-12-01 08:52","925.1","2021-12-01 14:35","7.6","8.8","2021-12-01 12:06","6.5","2021-12-01 05:40","6.8","95","85","2021-12-01 12:29","4.2","340","20.4","340","2021-12-01 02:26","T","3.3","T","2021-12-01 17:30","T","2021-12-01 17:30","0.1","0.9","3.68","17.0","-0.1","2","2021-12-01 13:00","9.2"
"02","926.0","1539.0","927.2","2021-12-02 08:29","924.2","2021-12-02 15:17","9.1","12.1","2021-12-02 11:16","7.7","2021-12-02 23:43","8.9","99","92","2021-12-02 10:31","2.1","340","9.1","350","2021-12-02 13:20","1.0","6.5","0.5","2021-12-02 02:43","0.5","2021-12-02 02:43","0.9","8.5","7.92","26.0","-0.9","3","2021-12-02 13:00","5.8"
"03","926.9","1546.5","928.9","2021-12-03 22:06","925.2","2021-12-03 13:07","8.7","11.7","2021-12-03 12:43","6.9","2021-12-03 18:09","5.6","82","65","2021-12-03 12:09","2.9","340","11.0","340","2021-12-03 14:15","0.0","0.0","0.0","...","0.0","...","7.8","73.6","15.65","36.0","1.6","5","2021-12-03 12:00","0.8"
"04","928.2","1560.1","929.5","2021-12-04 08:43","926.8","2021-12-04 14:46","10.1","13.3","2021-12-04 11:05","7.4","2021-12-04 03:12","8.2","88","72","2021-12-04 09:39","3.1","180","15.3","110","2021-12-04 14:25","T","1.1","T","2021-12-04 20:31","T","2021-12-04 20:31","4.8","45.3","12.83","28.0","-0.6","5","2021-12-04 12:00","3.4"
"05","926.6","1550.1","928.3","2021-12-05 00:01","925.3","2021-12-05 14:55","11.9","13.6","2021-12-05 12:15","10.4","2021-12-05 01:50","11.9","100","99","2021-12-05 00:25","2.8","170","14.7","210","2021-12-05 06:10","28.5","19.4","2.5","2021-12-05 17:45","7.5","2021-12-05 17:15","0.0","0.0","3.91","10.5","/","2","2021-12-05 13:00","9.6"
"06","925.6","1545.7","927.3","2021-12-06 20:41","924.0","2021-12-06 03:58","13.2","14.6","2021-12-06 12:54","12.4","2021-12-06 00:01","13.2","100","100","2021-12-06 00:01","2.0","180","13.6","200","2021-12-06 18:26","67.0","20.3","4.5","2021-12-06 07:29","12.0","2021-12-06 07:15","0.0","0.0","3.35","3.8","-1.0","2","2021-12-06 12:00","10.0"
"07","928.2","1565.9","929.8","2021-12-07 20:09","926.2","2021-12-07 01:46","11.2","13.2","2021-12-07 14:26","10.0","2021-12-07 22:44","11.0","99","91","2021-12-07 14:01","2.6","140","14.2","80","2021-12-07 16:18","7.5","8.4","1.0","2021-12-07 00:12","3.5","2021-12-07 00:12","1.2","11.4","6.46","17.4","-0.8","3","2021-12-07 14:00","7.8"
"08","929.0","1572.7","930.5","2021-12-08 08:59","927.8","2021-12-08 14:19","12.2","14.7","2021-12-08 13:07","10.2","2021-12-08 00:03","11.5","96","82","2021-12-08 10:39","3.2","180","13.5","150","2021-12-08 17:23","0.5","4.8","0.5","2021-12-08 21:33","0.5","2021-12-08 21:33","4.4","41.7","11.96","22.0","-0.8","5","2021-12-08 11:00","8.0"
"09","927.9","1568.4","929.1","2021-12-09 09:33","926.9","2021-12-09 14:33","14.1","15.5","2021-12-09 11:52","12.8","2021-12-09 00:01","14.0","99","96","2021-12-09 14:19","3.5","160","13.2","220","2021-12-09 01:31","1.5","3.4","0.5","2021-12-09 06:44","1.5","2021-12-09 06:44","0.4","3.8","7.00","18.2","-0.6","4","2021-12-09 12:00","7.0"
