"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1000.0","...","1001.9","2021-04-01 07:21","998.2","2021-04-01 15:31","24.8","30.5","2021-04-01 14:37","21.7","2021-04-01 04:41","...","86","58","2021-04-01 14:08","0.7","39","6.0","246","2021-04-01 14:13","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1002.1","...","1003.9","2021-04-02 08:43","1000.6","2021-04-02 02:51","24.9","32.0","2021-04-02 13:11","21.0","2021-04-02 05:31","...","85","53","2021-04-02 13:12","0.6","226","6.6","353","2021-04-02 13:41","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1004.0","...","1006.0","2021-04-03 22:32","1001.3","2021-04-03 13:42","23.7","29.5","2021-04-03 13:11","21.4","2021-04-03 20:51","...","88","62","2021-04-03 12:31","1.1","244","6.6","319","2021-04-03 13:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1008.8","...","1012.8","2021-04-04 21:51","1004.6","2021-04-04 03:13","18.5","22.3","2021-04-04 00:41","15.8","2021-04-04 23:51","...","85","70","2021-04-04 23:32","2.7","43","10.4","29","2021-04-04 11:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1012.0","...","1014.4","2021-04-05 07:32","1009.3","2021-04-05 16:11","15.4","19.2","2021-04-05 14:01","12.6","2021-04-05 05:48","...","72","49","2021-04-05 10:51","1.9","59","9.9","31","2021-04-05 10:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1011.2","...","1013.5","2021-04-06 20:51","1009.0","2021-04-06 04:11","17.0","21.0","2021-04-06 09:53","13.0","2021-04-06 00:21","...","77","58","2021-04-06 16:21","1.9","61","9.3","30","2021-04-06 17:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1009.2","...","1012.6","2021-04-07 00:31","1006.5","2021-04-07 16:32","18.3","22.1","2021-04-07 11:51","13.1","2021-04-07 05:01","...","78","58","2021-04-07 09:51","2.5","56","11.5","52","2021-04-07 09:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1007.1","...","1011.2","2021-04-08 22:06","1004.0","2021-04-08 04:01","18.5","21.7","2021-04-08 09:57","14.9","2021-04-08 22:06","...","87","75","2021-04-08 09:44","1.2","7","10.4","66","2021-04-08 15:30","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1011.5","...","1012.8","2021-04-09 21:05","1008.8","2021-04-09 02:41","15.4","16.0","2021-04-09 09:11","14.4","2021-04-09 00:39","...","93","87","2021-04-09 18:31","1.0","18","8.8","24","2021-04-09 14:57","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1012.4","...","1013.7","2021-04-10 09:11","1010.7","2021-04-10 15:34","17.4","18.8","2021-04-10 12:31","15.5","2021-04-10 01:41","...","94","87","2021-04-10 14:51","0.5","35","8.2","94","2021-04-10 14:37","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1009.6","...","1012.1","2021-04-11 08:31","1007.6","2021-04-11 14:32","23.3","28.1","2021-04-11 13:51","16.7","2021-04-11 01:01","...","76","58","2021-04-11 13:51","2.8","93","13.2","115","2021-04-11 23:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1007.6","...","1009.8","2021-04-12 08:42","1005.5","2021-04-12 13:32","22.9","29.7","2021-04-12 13:22","18.3","2021-04-12 05:41","...","80","49","2021-04-12 13:27","0.8","48","9.9","94","2021-04-12 00:05","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1006.8","...","1008.4","2021-04-13 21:04","1005.7","2021-04-13 13:53","22.0","29.8","2021-04-13 11:31","18.5","2021-04-13 04:11","...","86","51","2021-04-13 11:41","1.0","22","8.2","13","2021-04-13 14:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1008.2","...","1009.6","2021-04-14 10:01","1006.3","2021-04-14 04:01","18.3","19.7","2021-04-14 01:01","16.2","2021-04-14 20:01","...","91","83","2021-04-14 11:51","1.6","20","7.7","34","2021-04-14 13:21","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1006.3","...","1008.1","2021-04-15 00:09","1003.8","2021-04-15 15:10","19.3","21.9","2021-04-15 11:12","17.5","2021-04-15 02:03","...","90","82","2021-04-15 11:15","1.7","17","8.2","55","2021-04-15 17:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1006.3","...","1008.1","2021-04-16 21:52","1003.9","2021-04-16 14:44","20.1","23.6","2021-04-16 14:41","17.8","2021-04-16 02:03","...","88","75","2021-04-16 14:44","1.5","7","6.6","25","2021-04-16 12:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1009.5","...","1012.1","2021-04-17 21:52","1006.7","2021-04-17 02:34","20.7","25.4","2021-04-17 12:12","18.8","2021-04-17 21:51","...","78","51","2021-04-17 12:17","1.5","27","11.5","48","2021-04-17 14:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1010.2","...","1012.2","2021-04-18 06:23","1007.8","2021-04-18 17:06","19.6","22.0","2021-04-18 11:14","17.8","2021-04-18 23:02","...","64","53","2021-04-18 13:12","3.2","53","16.0","38","2021-04-18 09:02","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1006.8","...","1007.0","2021-04-19 20:46","1005.7","2021-04-19 19:01","20.2","21.5","2021-04-19 21:21","19.1","2021-04-19 23:41","...","70","67","2021-04-19 21:21","2.7","40","7.1","40","2021-04-19 18:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1005.5","...","...","...","...","...","22.2","...","...","...","...","...","66","...","...","2.2","42","...","...","...","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
