"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1021.9","...","1023.8","2021-12-01 07:51","1019.6","2021-12-01 15:01","16.2","17.2","2021-12-01 22:31","14.9","2021-12-01 06:11","...","59","46","2021-12-01 03:38","3.7","55","11.5","68","2021-12-01 02:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1019.7","...","1021.2","2021-12-02 02:51","1017.2","2021-12-02 14:41","17.2","19.3","2021-12-02 11:34","15.2","2021-12-02 06:21","...","67","55","2021-12-02 11:31","2.7","44","8.8","53","2021-12-02 14:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1021.1","...","1023.5","2021-12-03 21:35","1018.4","2021-12-03 13:31","16.1","19.6","2021-12-03 11:44","13.4","2021-12-03 06:11","...","61","38","2021-12-03 12:46","2.8","65","9.9","56","2021-12-03 10:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1021.7","...","1023.5","2021-12-04 08:12","1019.7","2021-12-04 13:31","17.6","20.2","2021-12-04 12:22","13.7","2021-12-04 06:31","...","60","39","2021-12-04 12:03","4.3","73","12.6","101","2021-12-04 12:58","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1019.4","...","1021.7","2021-12-05 08:21","1017.3","2021-12-05 15:02","18.5","20.8","2021-12-05 13:21","16.6","2021-12-05 05:31","...","81","65","2021-12-05 00:41","2.7","98","9.9","77","2021-12-05 14:13","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1018.3","...","1020.1","2021-12-06 19:55","1016.7","2021-12-06 04:11","19.0","21.7","2021-12-06 12:52","17.3","2021-12-06 07:41","...","87","70","2021-12-06 13:46","2.7","76","12.1","41","2021-12-06 15:51","9.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1021.3","...","1023.1","2021-12-07 20:21","1019.2","2021-12-07 00:53","19.1","20.2","2021-12-07 12:31","18.2","2021-12-07 23:01","...","69","56","2021-12-07 14:01","4.9","58","12.6","48","2021-12-07 11:46","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1021.7","...","1023.6","2021-12-08 07:53","1019.4","2021-12-08 14:41","20.2","22.7","2021-12-08 14:32","17.8","2021-12-08 05:01","...","63","45","2021-12-08 14:24","5.0","65","13.7","89","2021-12-08 10:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1019.9","...","1021.2","2021-12-09 09:21","1018.6","2021-12-09 14:11","21.3","22.7","2021-12-09 16:31","19.9","2021-12-09 04:01","...","73","64","2021-12-09 15:46","4.0","69","10.4","75","2021-12-09 13:14","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
