"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1006.1","...","1007.6","2021-04-01 10:09","1004.8","2021-04-01 01:26","23.4","25.9","2021-04-01 15:06","21.8","2021-04-01 00:46","...","88","78","2021-04-01 15:43","1.5","243","7.5","277","2021-04-01 13:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1008.5","...","1010.0","2021-04-02 09:00","1006.5","2021-04-02 03:15","22.7","24.6","2021-04-02 12:11","21.0","2021-04-02 04:11","...","90","84","2021-04-02 08:07","1.6","174","5.2","68","2021-04-02 20:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1010.5","...","1012.1","2021-04-03 23:05","1008.8","2021-04-03 14:14","21.7","23.5","2021-04-03 11:10","19.5","2021-04-03 23:39","...","93","83","2021-04-03 11:10","3.1","17","9.7","51","2021-04-03 22:04","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1015.3","...","1018.9","2021-04-04 22:20","1011.0","2021-04-04 02:55","17.8","20.3","2021-04-04 03:10","16.3","2021-04-04 22:39","...","79","60","2021-04-04 23:50","7.2","61","14.1","41","2021-04-04 04:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1018.3","...","1020.9","2021-04-05 07:41","1016.4","2021-04-05 15:41","16.1","17.4","2021-04-05 10:17","15.3","2021-04-05 21:11","...","64","49","2021-04-05 09:36","5.9","55","12.1","71","2021-04-05 00:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1017.4","...","1019.7","2021-04-06 21:28","1015.7","2021-04-06 02:35","17.5","19.0","2021-04-06 14:39","15.3","2021-04-06 00:12","...","68","60","2021-04-06 10:49","5.4","67","10.8","56","2021-04-06 18:37","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1015.3","...","1018.7","2021-04-07 00:01","1012.8","2021-04-08 00:00","19.0","20.7","2021-04-07 11:12","17.2","2021-04-07 05:15","...","68","58","2021-04-07 09:27","6.0","79","14.2","61","2021-04-07 09:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1013.6","...","1017.5","2021-04-08 22:16","1010.4","2021-04-08 03:28","17.9","21.2","2021-04-08 07:21","14.8","2021-04-08 19:55","...","87","72","2021-04-08 06:29","7.9","38","16.3","29","2021-04-08 19:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1017.5","...","1019.2","2021-04-09 22:38","1014.5","2021-04-09 03:09","16.1","17.7","2021-04-09 23:06","14.7","2021-04-09 10:24","...","80","67","2021-04-09 20:23","8.3","43","13.8","42","2021-04-09 03:08","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1018.4","...","1019.9","2021-04-10 08:57","1017.4","2021-04-10 01:43","17.7","19.5","2021-04-10 22:29","16.5","2021-04-10 07:57","...","88","72","2021-04-10 00:01","6.7","35","13.2","35","2021-04-10 00:15","7.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1016.1","...","1018.2","2021-04-11 08:25","1014.6","2021-04-11 15:39","21.2","24.4","2021-04-11 13:16","18.8","2021-04-11 01:34","...","84","75","2021-04-11 11:24","2.9","80","9.3","122","2021-04-11 05:13","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1013.9","...","1015.7","2021-04-12 08:10","1012.2","2021-04-12 16:50","21.4","24.6","2021-04-12 16:55","19.1","2021-04-12 00:43","...","85","73","2021-04-12 16:53","2.7","170","9.4","286","2021-04-12 13:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1013.3","...","1014.9","2021-04-13 21:49","1011.8","2021-04-13 03:52","20.8","25.2","2021-04-13 09:02","18.5","2021-04-13 22:29","...","86","66","2021-04-13 08:30","3.5","78","10.7","57","2021-04-13 20:39","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1014.5","...","1016.2","2021-04-14 10:16","1013.3","2021-04-14 03:43","17.2","19.1","2021-04-14 00:25","15.8","2021-04-14 17:49","...","91","79","2021-04-14 16:41","6.8","51","14.2","75","2021-04-14 17:51","8.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1012.6","...","1014.1","2021-04-15 09:11","1010.7","2021-04-15 14:53","17.8","18.9","2021-04-15 02:44","16.9","2021-04-15 19:31","...","94","89","2021-04-15 01:48","5.7","38","13.4","47","2021-04-15 06:03","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1012.8","...","1014.5","2021-04-16 21:38","1010.9","2021-04-16 15:32","19.2","20.0","2021-04-16 17:55","17.9","2021-04-16 00:01","...","86","82","2021-04-16 07:16","4.4","45","10.0","20","2021-04-16 01:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1015.8","...","1017.8","2021-04-17 21:17","1013.2","2021-04-17 01:42","20.4","22.2","2021-04-17 14:20","19.4","2021-04-17 00:02","...","76","65","2021-04-17 14:19","4.5","44","9.8","60","2021-04-17 14:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1016.2","...","1018.3","2021-04-18 09:48","1013.9","2021-04-18 16:10","19.6","20.9","2021-04-18 11:40","18.8","2021-04-18 18:25","...","59","50","2021-04-18 15:35","7.4","78","17.1","72","2021-04-18 11:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1012.8","...","1015.1","2021-04-19 00:01","1010.7","2021-04-19 23:57","20.4","21.9","2021-04-19 11:42","18.6","2021-04-19 01:43","...","66","58","2021-04-19 00:01","4.5","82","13.7","80","2021-04-19 19:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1011.4","...","1012.9","2021-04-20 08:19","1009.9","2021-04-20 15:04","22.1","24.7","2021-04-20 12:15","20.2","2021-04-20 03:34","...","61","53","2021-04-20 09:42","4.1","85","16.0","121","2021-04-20 13:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1010.0","...","1011.5","2021-04-21 06:54","1008.1","2021-04-21 14:43","22.6","26.0","2021-04-21 12:47","21.2","2021-04-21 04:13","...","76","58","2021-04-21 10:43","5.3","93","15.7","123","2021-04-21 12:55","4.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1005.5","...","1009.0","2021-04-22 00:01","1002.5","2021-04-22 17:43","24.9","28.7","2021-04-22 11:46","21.9","2021-04-22 00:05","...","81","66","2021-04-22 11:49","4.6","113","13.6","116","2021-04-22 05:26","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1006.7","...","1009.1","2021-04-23 21:27","1004.3","2021-04-23 02:44","21.8","23.6","2021-04-23 00:02","20.8","2021-04-23 07:46","...","89","79","2021-04-23 14:03","4.6","27","10.2","30","2021-04-23 18:32","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1009.6","...","1011.5","2021-04-24 10:02","1007.5","2021-04-24 02:03","22.0","23.2","2021-04-24 15:11","21.3","2021-04-24 06:34","...","86","79","2021-04-24 23:57","5.4","34","10.4","33","2021-04-24 18:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1011.6","...","1013.9","2021-04-25 21:28","1008.4","2021-04-25 03:26","21.6","23.1","2021-04-25 11:42","19.8","2021-04-25 20:21","...","78","67","2021-04-25 10:28","3.8","114","11.7","127","2021-04-25 10:28","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1012.4","...","1014.7","2021-04-26 09:25","1009.8","2021-04-26 15:49","21.9","24.8","2021-04-26 13:38","19.3","2021-04-26 05:29","...","72","57","2021-04-26 23:20","4.3","80","15.0","74","2021-04-26 14:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1013.3","...","1015.5","2021-04-27 21:56","1011.9","2021-04-27 03:43","22.4","25.6","2021-04-27 08:51","19.6","2021-04-27 05:23","...","78","58","2021-04-27 10:11","1.5","216","6.8","269","2021-04-27 16:15","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1013.6","...","1015.4","2021-04-28 08:55","1011.8","2021-04-28 17:28","20.6","21.7","2021-04-28 00:03","19.8","2021-04-28 07:25","...","91","84","2021-04-28 00:01","1.5","114","7.6","352","2021-04-28 06:17","20.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1011.5","...","1014.1","2021-04-29 09:28","1009.7","2021-04-29 17:21","18.7","20.9","2021-04-29 13:35","14.5","2021-04-29 23:33","...","80","49","2021-04-29 14:05","3.5","165","12.9","21","2021-04-29 03:53","17.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1009.6","...","1011.3","2021-04-30 08:51","1008.3","2021-04-30 16:02","21.0","25.3","2021-04-30 16:14","13.9","2021-04-30 01:37","...","71","55","2021-04-30 16:03","3.0","163","7.9","283","2021-04-30 08:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
