"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","991.3","...","992.7","2020-06-01 23:28","989.2","2020-06-01 15:42","27.9","31.5","2020-06-01 10:51","25.2","2020-06-01 21:11","...","85","64","2020-06-01 12:02","1.3","140","11.0","281","2020-06-01 14:42","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","990.1","...","992.6","2020-06-02 00:02","987.7","2020-06-02 16:31","27.4","31.7","2020-06-02 11:29","23.1","2020-06-02 02:52","...","86","71","2020-06-02 11:31","1.3","132","9.9","207","2020-06-02 00:41","13.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","988.4","...","...","...","...","...","28.4","...","...","...","...","...","78","...","...","2.2","215","...","...","...","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","987.8","...","989.2","2020-06-04 22:44","985.3","2020-06-04 16:56","28.5","33.2","2020-06-04 11:36","23.9","2020-06-04 04:57","...","76","58","2020-06-04 11:42","2.4","235","16.5","208","2020-06-04 10:02","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","987.7","...","989.3","2020-06-05 08:21","984.7","2020-06-05 15:52","29.0","33.3","2020-06-05 12:06","25.8","2020-06-05 04:31","...","78","57","2020-06-05 11:02","1.8","238","12.1","236","2020-06-05 17:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","986.7","...","988.1","2020-06-06 21:51","984.4","2020-06-06 13:01","28.5","32.1","2020-06-06 10:54","25.3","2020-06-06 04:41","...","80","66","2020-06-06 14:59","2.0","221","15.4","249","2020-06-06 14:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","987.7","...","989.1","2020-06-07 21:51","985.9","2020-06-07 15:01","25.6","29.7","2020-06-07 07:21","22.6","2020-06-07 13:28","...","92","69","2020-06-07 07:44","1.2","257","13.7","226","2020-06-07 08:31","25.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","988.8","...","990.3","2020-06-08 22:34","986.9","2020-06-08 04:11","25.0","28.1","2020-06-08 09:11","23.3","2020-06-08 19:01","...","94","80","2020-06-08 09:11","0.9","290","11.0","244","2020-06-08 16:16","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","989.5","...","990.5","2020-06-09 21:43","987.9","2020-06-09 16:01","25.8","27.7","2020-06-09 16:21","24.6","2020-06-09 21:23","...","89","82","2020-06-09 18:48","0.5","32","6.0","238","2020-06-09 19:05","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","989.1","...","990.4","2020-06-10 22:01","986.8","2020-06-10 15:03","27.7","32.1","2020-06-10 14:11","26.9","2020-06-10 22:27","...","79","62","2020-06-10 11:44","1.1","266","7.7","257","2020-06-10 18:02","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","988.0","...","989.7","2020-06-11 00:01","986.3","2020-06-11 15:51","27.7","30.9","2020-06-11 12:21","26.2","2020-06-11 04:21","...","85","72","2020-06-11 12:21","0.6","26","6.6","223","2020-06-11 13:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","987.0","...","988.7","2020-06-12 08:31","984.6","2020-06-12 15:13","28.5","32.2","2020-06-12 10:11","25.7","2020-06-12 04:31","...","81","66","2020-06-12 09:58","1.0","118","8.2","324","2020-06-12 12:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
