"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1006.6","...","1008.4","2021-04-01 23:44","1004.8","2021-04-01 02:01","23.5","29.6","2021-04-01 13:31","21.1","2021-04-01 23:24","...","91","68","2021-04-01 13:31","0.2","162","4.9","144","2021-04-01 10:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1009.0","...","1010.6","2021-04-02 08:34","1007.2","2021-04-02 02:41","23.1","28.3","2021-04-02 11:21","19.9","2021-04-02 06:01","...","93","75","2021-04-02 11:24","0.3","51","3.8","219","2021-04-02 03:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1010.7","...","1012.8","2021-04-03 22:54","1009.0","2021-04-03 15:41","21.4","22.9","2021-04-03 10:24","20.1","2021-04-03 05:41","...","96","91","2021-04-03 16:21","0.2","76","3.5","19","2021-04-03 10:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1015.9","...","1019.5","2021-04-04 21:24","1011.9","2021-04-04 00:24","17.7","21.3","2021-04-04 00:14","15.8","2021-04-04 23:14","...","94","68","2021-04-04 23:56","1.6","359","9.3","339","2021-04-04 13:27","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1018.7","...","1021.0","2021-04-05 07:44","1017.0","2021-04-05 14:57","16.6","20.7","2021-04-05 13:04","13.9","2021-04-05 22:34","...","70","51","2021-04-05 10:06","1.3","357","7.7","339","2021-04-05 10:15","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1017.9","...","1020.0","2021-04-06 21:35","1015.9","2021-04-06 03:05","17.8","22.6","2021-04-06 11:37","13.6","2021-04-06 01:01","...","78","58","2021-04-06 11:54","0.8","261","6.0","349","2021-04-06 11:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1016.2","...","1018.9","2021-04-07 00:01","1013.7","2021-04-07 16:26","18.9","23.6","2021-04-07 12:04","14.2","2021-04-07 05:31","...","79","58","2021-04-07 16:18","0.5","6","6.0","52","2021-04-07 13:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1013.9","...","1017.5","2021-04-08 22:21","1011.2","2021-04-08 03:44","18.7","23.4","2021-04-08 11:04","15.3","2021-04-08 23:47","...","92","74","2021-04-08 10:04","1.1","350","9.3","348","2021-04-08 18:50","16.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1017.8","...","1019.2","2021-04-09 21:51","1015.3","2021-04-09 02:54","15.8","17.5","2021-04-09 23:35","14.9","2021-04-09 16:04","...","99","89","2021-04-09 23:31","1.7","354","9.3","336","2021-04-09 13:30","4.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1018.7","...","1019.9","2021-04-10 08:41","1017.5","2021-04-10 15:41","17.5","19.1","2021-04-10 12:44","16.3","2021-04-10 04:35","...","99","90","2021-04-10 00:01","0.7","260","6.6","325","2021-04-10 14:24","27.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1017.2","...","1019.5","2021-04-11 09:51","1015.6","2021-04-11 16:51","22.2","26.1","2021-04-11 13:44","17.9","2021-04-11 00:05","...","92","74","2021-04-11 13:55","1.6","169","11.0","221","2021-04-11 19:58","6.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1014.3","...","1016.1","2021-04-12 00:01","1013.0","2021-04-12 14:34","23.2","27.5","2021-04-12 12:41","20.4","2021-04-12 20:40","...","85","69","2021-04-12 13:04","1.4","194","11.5","196","2021-04-12 09:48","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1013.6","...","1015.0","2021-04-13 20:57","1012.0","2021-04-13 02:44","21.7","26.9","2021-04-13 11:31","19.6","2021-04-13 05:51","...","92","68","2021-04-13 11:34","0.8","330","6.6","29","2021-04-13 14:07","4.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
