"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","999.8","...","1001.2","2020-09-01 11:01","998.3","2020-09-01 03:01","29.6","32.7","2020-09-01 16:02","27.2","2020-09-01 04:51","...","73","52","2020-09-01 15:51","2.3","7","7.9","281","2020-09-01 13:12","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1001.9","...","1004.1","2020-09-02 22:51","1000.3","2020-09-02 00:03","30.6","33.8","2020-09-02 14:32","28.2","2020-09-02 01:04","...","71","49","2020-09-02 10:33","2.3","242","7.1","297","2020-09-02 10:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1006.1","...","1008.2","2020-09-03 21:54","1003.1","2020-09-03 01:41","28.3","30.9","2020-09-03 14:04","24.4","2020-09-03 10:27","...","80","65","2020-09-03 15:01","1.5","233","11.0","302","2020-09-03 07:40","12.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1006.9","...","1009.0","2020-09-04 08:16","1005.0","2020-09-04 15:07","28.7","32.7","2020-09-04 13:33","25.5","2020-09-04 05:41","...","74","58","2020-09-04 12:48","1.9","21","9.2","19","2020-09-04 15:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1004.7","...","1006.8","2020-09-05 09:11","1003.0","2020-09-05 16:03","27.7","30.5","2020-09-05 13:12","25.2","2020-09-05 04:51","...","68","52","2020-09-05 13:01","1.6","26","6.1","17","2020-09-05 10:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1003.0","...","1004.3","2020-09-06 10:15","1001.9","2020-09-06 14:23","27.1","30.6","2020-09-06 15:54","24.4","2020-09-06 04:21","...","55","34","2020-09-06 14:31","1.4","6","6.2","297","2020-09-06 12:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1005.8","...","1008.2","2020-09-07 23:51","1003.2","2020-09-07 01:21","28.4","33.1","2020-09-07 16:11","23.1","2020-09-07 05:41","...","52","34","2020-09-07 15:51","1.8","358","7.7","129","2020-09-07 21:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1009.3","...","1010.7","2020-09-08 20:03","1007.8","2020-09-08 01:45","29.4","33.6","2020-09-08 10:58","27.0","2020-09-08 06:13","...","64","40","2020-09-08 10:44","1.5","13","6.4","18","2020-09-08 11:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1007.4","...","1010.1","2020-09-09 00:01","1005.6","2020-09-09 15:22","28.9","32.2","2020-09-09 14:11","26.7","2020-09-09 03:21","...","67","53","2020-09-09 14:12","1.2","3","4.9","29","2020-09-09 12:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1004.7","...","1006.6","2020-09-10 09:12","1002.8","2020-09-10 14:52","28.3","32.4","2020-09-10 13:32","26.3","2020-09-10 05:01","...","75","58","2020-09-10 13:40","1.1","5","5.0","11","2020-09-10 15:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
