"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1002.8","...","1004.7","2020-02-01 08:31","999.7","2020-02-01 15:11","12.5","19.0","2020-02-01 12:03","6.5","2020-02-01 05:51","...","74","51","2020-02-01 12:58","1.3","48","7.7","29","2020-02-01 10:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1001.8","...","1003.7","2020-02-02 08:47","998.4","2020-02-02 14:21","15.9","22.9","2020-02-02 12:25","9.8","2020-02-02 02:11","...","74","45","2020-02-02 12:32","0.9","224","6.0","30","2020-02-02 09:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1001.0","...","1002.0","2020-02-03 20:01","998.2","2020-02-03 14:21","16.0","25.2","2020-02-03 11:01","11.9","2020-02-03 07:21","...","86","52","2020-02-03 11:02","1.2","356","10.4","6","2020-02-03 13:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1000.0","...","1001.5","2020-02-04 09:04","997.0","2020-02-04 15:01","15.2","17.1","2020-02-04 10:12","12.8","2020-02-04 23:41","...","97","92","2020-02-04 01:32","1.4","322","9.9","18","2020-02-04 23:58","4.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1002.2","...","1003.7","2020-02-05 10:01","998.9","2020-02-05 03:41","13.7","15.1","2020-02-05 15:23","11.6","2020-02-05 09:02","...","95","85","2020-02-05 16:11","1.5","12","9.3","44","2020-02-05 04:02","6.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","999.2","...","1003.5","2020-02-06 00:11","994.5","2020-02-06 14:41","17.6","23.0","2020-02-06 13:12","12.3","2020-02-06 00:11","...","87","68","2020-02-06 13:21","1.5","45","9.9","53","2020-02-06 11:14","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1001.6","...","1004.0","2020-02-07 23:41","997.5","2020-02-07 01:41","14.3","16.3","2020-02-07 00:15","11.7","2020-02-07 04:22","...","97","88","2020-02-07 21:41","2.8","324","11.0","297","2020-02-07 03:10","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1004.8","...","1006.4","2020-02-08 21:43","1001.8","2020-02-08 05:21","13.6","15.0","2020-02-08 14:14","11.7","2020-02-08 09:51","...","87","80","2020-02-08 22:21","2.0","13","9.9","28","2020-02-08 16:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1005.4","...","1007.6","2020-02-09 09:31","1002.5","2020-02-09 14:31","13.0","14.5","2020-02-09 12:34","10.3","2020-02-09 21:25","...","87","82","2020-02-09 23:51","0.7","46","6.6","4","2020-02-09 01:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1002.4","...","1004.6","2020-02-10 00:01","999.3","2020-02-10 14:31","15.1","22.0","2020-02-10 13:13","9.8","2020-02-10 05:31","...","75","52","2020-02-10 13:22","1.5","57","8.2","42","2020-02-10 10:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1001.0","...","1003.6","2020-02-11 09:21","997.8","2020-02-11 18:11","17.9","24.1","2020-02-11 14:36","13.7","2020-02-11 00:01","...","78","57","2020-02-11 14:03","0.4","34","11.0","182","2020-02-11 14:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","998.0","...","1000.1","2020-02-12 00:01","994.2","2020-02-12 15:31","20.1","28.3","2020-02-12 11:22","13.7","2020-02-12 05:21","...","74","43","2020-02-12 11:22","0.8","15","7.7","314","2020-02-12 16:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
