"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1014.2","...","1016.9","2020-04-01 21:42","1008.5","2020-04-01 01:01","17.7","20.9","2020-04-01 00:01","15.9","2020-04-01 13:31","...","84","69","2020-04-01 19:22","1.5","4","9.9","48","2020-04-01 18:58","3.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1015.4","...","1018.1","2020-04-02 07:48","1012.3","2020-04-02 13:41","18.8","21.6","2020-04-02 13:14","15.6","2020-04-02 06:22","...","87","73","2020-04-02 00:01","1.6","42","9.3","93","2020-04-02 13:07","12.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1014.9","...","1017.3","2020-04-03 21:23","1012.0","2020-04-03 14:01","19.8","24.3","2020-04-03 12:21","17.5","2020-04-03 23:51","...","88","71","2020-04-03 12:31","0.8","72","7.7","87","2020-04-03 11:04","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1016.6","...","1019.2","2020-04-04 21:11","1012.9","2020-04-04 03:32","17.7","18.5","2020-04-04 11:45","16.7","2020-04-04 21:51","...","83","66","2020-04-04 21:02","0.9","42","6.6","30","2020-04-04 20:59","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1017.4","...","1018.8","2020-04-05 09:22","1015.9","2020-04-05 15:32","17.6","19.5","2020-04-05 11:02","15.9","2020-04-05 18:21","...","70","55","2020-04-05 11:22","1.8","74","8.2","48","2020-04-05 12:33","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1014.1","...","1017.2","2020-04-06 00:33","1011.8","2020-04-06 16:11","18.1","20.0","2020-04-06 12:03","16.1","2020-04-06 00:01","...","79","66","2020-04-06 09:56","1.6","79","9.3","28","2020-04-06 12:18","6.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1013.1","...","1014.7","2020-04-07 21:04","1010.1","2020-04-07 04:01","16.4","17.5","2020-04-07 16:21","14.7","2020-04-07 08:52","...","87","72","2020-04-07 18:51","0.7","15","6.0","38","2020-04-07 03:19","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1013.1","...","1015.0","2020-04-08 20:51","1011.5","2020-04-08 15:41","18.5","19.8","2020-04-08 12:16","16.3","2020-04-08 02:31","...","78","68","2020-04-08 20:51","0.8","72","6.0","90","2020-04-08 14:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1014.8","...","1016.7","2020-04-09 21:01","1012.2","2020-04-09 02:42","19.8","23.6","2020-04-09 13:52","17.5","2020-04-09 05:21","...","76","50","2020-04-09 14:23","1.2","72","8.2","81","2020-04-09 16:00","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1014.9","...","1017.4","2020-04-10 09:04","1012.5","2020-04-10 14:32","22.3","26.7","2020-04-10 13:12","18.6","2020-04-10 05:31","...","60","45","2020-04-10 13:12","1.8","49","9.9","48","2020-04-10 10:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1011.2","...","1013.5","2020-04-11 00:01","1009.1","2020-04-11 17:41","20.2","23.6","2020-04-11 09:25","17.3","2020-04-11 16:32","...","81","59","2020-04-11 09:51","0.3","9","5.5","283","2020-04-11 15:47","14.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1014.1","...","1016.3","2020-04-12 21:21","1010.3","2020-04-12 01:42","15.5","18.9","2020-04-12 00:51","12.6","2020-04-12 23:31","...","72","36","2020-04-12 17:32","1.1","15","8.2","10","2020-04-12 07:49","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1015.7","...","1017.9","2020-04-13 21:01","1013.6","2020-04-13 14:51","16.2","21.0","2020-04-13 10:21","11.1","2020-04-13 03:21","...","47","25","2020-04-13 09:43","1.2","3","8.2","54","2020-04-13 14:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1013.5","...","1016.9","2020-04-14 00:04","1010.5","2020-04-14 15:21","19.7","24.8","2020-04-14 13:02","14.4","2020-04-14 01:31","...","47","29","2020-04-14 12:17","1.1","76","8.2","50","2020-04-14 08:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1011.5","...","1013.6","2020-04-15 08:54","1009.4","2020-04-15 16:11","20.7","24.4","2020-04-15 14:52","17.6","2020-04-15 05:01","...","57","36","2020-04-15 14:11","0.6","232","8.8","322","2020-04-15 14:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1011.3","...","1012.8","2020-04-16 22:21","1008.9","2020-04-16 14:01","22.5","29.7","2020-04-16 12:35","16.5","2020-04-16 05:22","...","56","24","2020-04-16 12:02","0.5","2","6.0","269","2020-04-16 14:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1011.5","...","1013.5","2020-04-17 08:33","1010.0","2020-04-17 15:41","23.3","27.8","2020-04-17 12:11","18.3","2020-04-17 05:54","...","70","48","2020-04-17 12:21","0.6","14","6.0","213","2020-04-17 13:15","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1011.2","...","1013.5","2020-04-18 08:31","1009.4","2020-04-18 16:14","24.2","28.1","2020-04-18 10:21","20.1","2020-04-18 05:45","...","75","56","2020-04-18 10:33","0.9","74","6.0","46","2020-04-18 10:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1008.1","...","1009.8","2020-04-19 00:01","1005.4","2020-04-19 16:47","25.1","28.3","2020-04-19 13:41","22.4","2020-04-19 05:31","...","83","66","2020-04-19 11:22","0.6","69","8.2","256","2020-04-19 15:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1010.1","...","1012.6","2020-04-20 09:41","1008.3","2020-04-20 01:21","23.6","25.0","2020-04-20 14:45","22.6","2020-04-20 07:01","...","84","71","2020-04-20 14:45","1.8","75","10.4","75","2020-04-20 11:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1010.3","...","1013.0","2020-04-21 22:14","1008.5","2020-04-21 14:24","22.3","25.2","2020-04-21 12:01","19.6","2020-04-21 16:31","...","87","79","2020-04-21 12:02","0.5","21","6.0","77","2020-04-21 17:14","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1014.0","...","1015.7","2020-04-22 21:24","1011.8","2020-04-22 01:32","19.1","21.2","2020-04-22 12:22","18.0","2020-04-22 18:51","...","86","72","2020-04-22 12:23","1.9","76","11.5","83","2020-04-22 13:17","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1015.7","...","1017.5","2020-04-23 21:01","1013.6","2020-04-23 01:52","17.7","19.7","2020-04-23 13:00","15.6","2020-04-23 22:21","...","88","65","2020-04-23 13:15","2.4","77","11.5","74","2020-04-23 11:08","14.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1016.2","...","1017.9","2020-04-24 10:03","1014.8","2020-04-24 03:02","16.7","18.9","2020-04-24 22:37","15.4","2020-04-24 07:01","...","86","60","2020-04-24 22:41","2.3","73","9.9","107","2020-04-24 10:37","5.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1013.4","...","1015.7","2020-04-25 00:02","1011.8","2020-04-25 15:41","20.1","22.1","2020-04-25 14:11","17.5","2020-04-25 00:08","...","79","70","2020-04-25 14:15","0.7","24","5.5","31","2020-04-25 00:02","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1013.4","...","1015.0","2020-04-26 08:51","1011.9","2020-04-26 03:01","20.6","22.3","2020-04-26 12:11","19.0","2020-04-26 03:41","...","88","72","2020-04-26 22:54","0.4","74","6.6","99","2020-04-26 17:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1013.6","...","1015.3","2020-04-27 22:14","1012.2","2020-04-27 02:01","22.0","23.7","2020-04-27 14:21","20.8","2020-04-27 01:03","...","76","61","2020-04-27 23:59","1.9","57","9.3","95","2020-04-27 14:42","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1014.5","...","1016.6","2020-04-28 09:21","1012.9","2020-04-28 14:31","23.2","26.3","2020-04-28 13:02","20.4","2020-04-28 04:41","...","59","39","2020-04-28 02:11","2.7","56","12.1","89","2020-04-28 14:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1012.6","...","1014.5","2020-04-29 08:22","1010.6","2020-04-29 13:51","25.0","30.0","2020-04-29 12:01","21.9","2020-04-29 04:16","...","57","39","2020-04-29 12:54","1.4","44","7.7","31","2020-04-29 00:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1011.5","...","1014.1","2020-04-30 07:31","1009.4","2020-04-30 15:31","25.1","29.7","2020-04-30 13:01","20.2","2020-04-30 05:31","...","60","41","2020-04-30 18:04","0.6","21","6.0","22","2020-04-30 14:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
