"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1006.7","...","1009.1","2021-10-01 21:23","1004.7","2021-10-01 14:33","28.3","31.8","2021-10-01 09:54","24.4","2021-10-01 11:47","...","83","63","2021-10-01 10:57","1.2","85","9.9","79","2021-10-01 15:40","4.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1009.2","...","1011.0","2021-10-02 10:11","1007.5","2021-10-02 14:31","28.4","32.6","2021-10-02 10:51","26.7","2021-10-02 07:15","...","78","67","2021-10-02 10:51","1.9","88","9.3","69","2021-10-02 13:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1010.5","...","1012.0","2021-10-03 22:51","1008.6","2021-10-03 12:43","29.2","34.0","2021-10-03 13:05","26.5","2021-10-03 05:57","...","69","47","2021-10-03 14:01","2.0","91","10.4","93","2021-10-03 14:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1010.7","...","1012.3","2021-10-04 22:17","1009.1","2021-10-04 14:01","29.9","34.1","2021-10-04 13:41","26.5","2021-10-04 02:31","...","70","48","2021-10-04 14:01","2.5","89","10.4","110","2021-10-04 10:54","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1010.0","...","1011.7","2021-10-05 00:01","1007.6","2021-10-05 13:21","28.6","32.5","2021-10-05 14:22","26.8","2021-10-05 21:45","...","75","57","2021-10-05 15:21","2.2","86","10.4","99","2021-10-05 11:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1007.2","...","1010.0","2021-10-06 00:01","1004.3","2021-10-06 13:53","28.7","31.5","2021-10-06 10:13","25.3","2021-10-06 12:02","...","79","65","2021-10-06 15:31","2.5","95","11.5","112","2021-10-06 11:59","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1005.4","...","1007.5","2021-10-07 08:14","1003.8","2021-10-07 14:59","29.8","33.8","2021-10-07 11:41","26.6","2021-10-07 20:52","...","71","57","2021-10-07 13:51","2.0","85","9.9","102","2021-10-07 14:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1006.4","...","1008.5","2021-10-08 21:11","1004.8","2021-10-08 15:01","29.5","33.4","2021-10-08 12:21","26.6","2021-10-08 02:11","...","73","61","2021-10-08 12:21","2.2","93","11.0","102","2021-10-08 12:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1007.9","...","1009.5","2021-10-09 10:23","1006.0","2021-10-09 13:44","29.0","32.5","2021-10-09 12:56","26.6","2021-10-09 02:18","...","76","59","2021-10-09 11:53","2.4","87","12.1","78","2021-10-09 12:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1006.4","...","1008.5","2021-10-10 00:01","1004.4","2021-10-10 14:14","29.2","32.6","2021-10-10 13:33","26.5","2021-10-10 21:28","...","78","58","2021-10-10 14:31","2.3","84","10.4","59","2021-10-10 12:10","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1002.2","...","1005.7","2021-10-11 00:02","999.1","2021-10-11 23:54","27.0","29.2","2021-10-11 11:11","24.3","2021-10-11 03:11","...","95","85","2021-10-11 00:31","3.3","86","17.6","70","2021-10-11 10:02","88.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1001.2","...","1005.0","2021-10-12 22:11","997.4","2021-10-12 04:36","27.9","31.0","2021-10-12 13:57","24.3","2021-10-12 02:31","...","92","74","2021-10-12 14:19","3.0","88","16.0","73","2021-10-12 05:44","39.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1006.0","...","1008.4","2021-10-13 21:25","1003.7","2021-10-13 00:02","27.7","30.2","2021-10-13 07:41","24.5","2021-10-13 20:15","...","89","78","2021-10-13 12:26","2.1","89","10.4","102","2021-10-13 00:43","11.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1008.0","...","1010.0","2021-10-14 08:32","1006.2","2021-10-14 02:55","27.7","29.9","2021-10-14 13:31","26.3","2021-10-14 00:53","...","85","75","2021-10-14 14:23","1.8","88","7.7","98","2021-10-14 13:54","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1008.3","...","1010.0","2021-10-15 09:52","1006.3","2021-10-15 13:23","28.3","31.5","2021-10-15 10:51","24.6","2021-10-15 04:01","...","74","57","2021-10-15 13:23","2.2","100","11.5","95","2021-10-15 12:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1011.8","...","1017.0","2021-10-16 22:54","1008.6","2021-10-16 01:31","26.9","32.0","2021-10-16 12:31","21.1","2021-10-16 23:51","...","82","62","2021-10-16 11:45","2.5","85","18.2","62","2021-10-16 19:20","22.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1018.5","...","1020.4","2021-10-17 09:32","1015.8","2021-10-17 01:51","21.5","23.6","2021-10-17 05:47","19.3","2021-10-17 07:42","...","85","72","2021-10-17 15:14","1.9","67","16.0","61","2021-10-17 02:23","6.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1016.3","...","1017.9","2021-10-18 09:34","1014.7","2021-10-18 14:11","22.3","25.9","2021-10-18 10:15","19.5","2021-10-18 08:14","...","83","68","2021-10-18 11:17","0.9","106","7.7","69","2021-10-18 13:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1015.8","...","1017.9","2021-10-19 08:52","1013.8","2021-10-19 14:23","24.1","28.3","2021-10-19 13:21","21.1","2021-10-19 04:31","...","80","64","2021-10-19 12:11","1.2","91","8.2","91","2021-10-19 15:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1013.6","...","1016.0","2021-10-20 00:01","1011.3","2021-10-20 15:01","24.1","27.6","2021-10-20 14:51","21.3","2021-10-20 04:11","...","88","76","2021-10-20 14:13","1.2","83","8.2","77","2021-10-20 13:05","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1012.8","...","1016.0","2021-10-21 21:02","1009.8","2021-10-21 03:43","22.7","26.2","2021-10-21 09:41","19.4","2021-10-21 17:47","...","93","83","2021-10-21 08:01","0.8","110","6.0","77","2021-10-21 23:58","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1017.4","...","1019.8","2021-10-22 21:43","1014.5","2021-10-22 01:36","19.7","21.3","2021-10-22 09:41","17.9","2021-10-22 19:53","...","97","92","2021-10-22 00:08","1.1","107","9.3","82","2021-10-22 12:23","9.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1018.3","...","1019.8","2021-10-23 08:43","1016.9","2021-10-23 14:03","19.4","20.6","2021-10-23 09:37","18.4","2021-10-23 03:51","...","96","85","2021-10-23 06:36","1.6","107","9.3","100","2021-10-23 11:40","5.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1016.1","...","1018.0","2021-10-24 00:01","1014.2","2021-10-24 14:41","20.8","23.7","2021-10-24 14:51","18.5","2021-10-24 05:51","...","98","95","2021-10-24 17:32","0.5","107","4.9","76","2021-10-24 01:21","21.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1014.9","...","1016.1","2021-10-25 09:42","1013.3","2021-10-25 14:11","21.6","25.7","2021-10-25 14:07","19.8","2021-10-25 23:51","...","96","82","2021-10-25 14:31","0.5","103","6.0","75","2021-10-25 13:11","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1014.0","...","1015.5","2021-10-26 09:14","1012.5","2021-10-26 15:16","23.7","26.2","2021-10-26 09:03","19.5","2021-10-26 04:23","...","83","76","2021-10-26 11:13","1.9","108","8.8","79","2021-10-26 14:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1015.3","...","1017.0","2021-10-27 09:47","1013.8","2021-10-27 03:23","24.1","...","...","...","...","...","77","64","2021-10-27 12:02","1.7","98","10.4","102","2021-10-27 10:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1016.7","...","1018.8","2021-10-28 08:42","1015.1","2021-10-28 03:06","23.5","28.2","2021-10-28 12:51","19.5","2021-10-28 21:31","...","71","58","2021-10-28 13:22","1.2","112","7.7","76","2021-10-28 08:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1016.7","...","1018.8","2021-10-29 08:22","1015.4","2021-10-29 13:09","22.4","26.2","2021-10-29 13:23","19.4","2021-10-29 01:11","...","78","61","2021-10-29 14:11","0.8","85","8.2","66","2021-10-29 11:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1017.2","...","1018.8","2021-10-30 20:13","1015.2","2021-10-30 02:31","22.6","25.9","2021-10-30 12:44","21.2","2021-10-30 14:21","...","85","75","2021-10-30 21:41","0.3","61","6.6","84","2021-10-30 20:48","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1016.9","...","1018.2","2021-10-31 20:23","1014.5","2021-10-31 13:12","23.8","27.5","2021-10-31 13:31","21.2","2021-10-31 23:01","...","81","74","2021-10-31 13:31","1.2","90","8.8","77","2021-10-31 13:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
