"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","975.7","...","977.0","2021-06-01 21:13","974.5","2021-06-01 04:23","25.7","30.8","2021-06-01 14:03","22.6","2021-06-01 01:14","...","99","95","2021-06-01 14:03","0.5","107","5.6","251","2021-06-01 14:41","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","976.6","...","977.9","2021-06-02 21:51","975.0","2021-06-02 15:05","27.9","33.4","2021-06-02 11:03","24.5","2021-06-02 03:01","...","95","66","2021-06-02 11:03","0.7","242","6.4","258","2021-06-02 12:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","975.2","...","977.0","2021-06-03 00:01","973.4","2021-06-03 16:14","28.3","33.6","2021-06-03 12:32","24.5","2021-06-03 05:15","...","94","66","2021-06-03 12:43","0.8","163","7.2","247","2021-06-03 14:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","972.7","...","974.5","2021-06-04 00:01","970.6","2021-06-04 15:13","27.8","32.9","2021-06-04 10:33","24.6","2021-06-04 23:51","...","97","67","2021-06-04 11:43","0.9","218","6.3","257","2021-06-04 13:03","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","972.1","...","973.4","2021-06-05 08:59","970.6","2021-06-05 15:33","24.6","28.9","2021-06-05 12:53","22.3","2021-06-05 23:29","...","99","99","2021-06-05 21:21","0.4","154","8.9","249","2021-06-05 17:29","81.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","973.5","...","976.4","2021-06-06 21:53","971.2","2021-06-06 03:06","23.1","25.0","2021-06-06 12:03","21.8","2021-06-06 18:33","...","99","99","2021-06-06 04:18","0.5","167","9.3","264","2021-06-06 16:36","54.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","977.7","...","979.5","2021-06-07 23:13","975.7","2021-06-07 00:03","25.7","30.1","2021-06-07 11:01","22.8","2021-06-07 05:13","...","98","75","2021-06-07 10:27","0.5","7","6.7","253","2021-06-07 12:05","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","978.3","...","979.5","2021-06-08 09:37","976.9","2021-06-08 03:13","26.7","32.1","2021-06-08 12:58","22.8","2021-06-08 22:41","...","90","62","2021-06-08 11:24","1.0","349","5.6","324","2021-06-08 15:56","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","976.7","...","978.5","2021-06-09 00:30","974.5","2021-06-09 16:23","27.6","31.6","2021-06-09 12:13","23.0","2021-06-09 03:39","...","86","57","2021-06-09 12:03","1.1","358","6.8","360","2021-06-09 15:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","975.3","...","977.0","2021-06-10 00:19","973.1","2021-06-10 15:44","27.6","32.0","2021-06-10 12:01","24.3","2021-06-10 03:23","...","88","59","2021-06-10 12:57","1.1","3","6.4","328","2021-06-10 12:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","976.0","...","978.6","2021-06-11 23:11","974.5","2021-06-11 03:21","28.2","31.7","2021-06-11 13:36","24.0","2021-06-11 05:44","...","86","61","2021-06-11 13:31","1.5","2","6.6","13","2021-06-11 12:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","978.6","...","980.4","2021-06-12 21:34","977.2","2021-06-12 16:31","27.4","32.2","2021-06-12 13:43","23.0","2021-06-12 19:03","...","95","65","2021-06-12 13:37","0.8","23","5.8","253","2021-06-12 13:40","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","978.1","...","980.2","2021-06-13 08:54","975.6","2021-06-13 16:53","27.5","32.6","2021-06-13 11:02","23.9","2021-06-13 04:03","...","98","73","2021-06-13 11:00","0.5","157","5.5","245","2021-06-13 13:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","975.3","...","977.8","2021-06-14 00:01","973.5","2021-06-14 16:54","28.1","33.2","2021-06-14 13:02","24.4","2021-06-14 05:33","...","92","62","2021-06-14 12:13","0.7","249","5.9","254","2021-06-14 13:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","973.5","...","974.5","2021-06-15 10:21","972.2","2021-06-15 03:43","28.1","32.2","2021-06-15 13:43","25.2","2021-06-15 03:23","...","97","77","2021-06-15 15:03","0.8","151","6.8","257","2021-06-15 12:22","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","975.4","...","977.0","2021-06-16 22:11","972.3","2021-06-16 01:23","26.4","29.4","2021-06-16 14:21","24.0","2021-06-16 09:43","...","100","99","2021-06-16 02:53","0.6","164","5.1","247","2021-06-16 15:05","15.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","976.4","...","977.8","2021-06-17 08:13","975.6","2021-06-17 15:54","27.9","32.4","2021-06-17 12:33","25.0","2021-06-17 06:54","...","97","76","2021-06-17 12:23","0.8","124","7.2","243","2021-06-17 12:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","974.6","...","977.0","2021-06-18 09:04","970.6","2021-06-18 15:12","28.2","33.0","2021-06-18 14:45","24.4","2021-06-18 05:11","...","93","64","2021-06-18 14:13","0.7","160","8.1","255","2021-06-18 12:27","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","972.6","...","973.9","2021-06-19 10:03","971.5","2021-06-19 15:31","26.7","29.3","2021-06-19 15:04","25.2","2021-06-19 08:53","...","100","99","2021-06-19 11:13","0.6","158","5.2","283","2021-06-19 09:22","13.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","971.7","...","972.9","2021-06-20 09:21","970.1","2021-06-20 17:31","25.8","28.2","2021-06-20 15:34","23.2","2021-06-20 09:53","...","100","99","2021-06-20 01:01","0.5","107","4.3","165","2021-06-20 14:38","17.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","972.0","...","974.1","2021-06-21 22:24","970.3","2021-06-21 02:23","24.4","26.2","2021-06-21 00:13","23.1","2021-06-21 07:26","...","99","99","2021-06-21 01:37","0.5","160","5.1","101","2021-06-21 08:16","150.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","973.3","...","975.1","2021-06-22 21:14","970.7","2021-06-22 02:03","23.6","28.5","2021-06-22 11:03","22.4","2021-06-22 23:27","...","99","99","2021-06-22 00:49","0.5","163","6.5","256","2021-06-22 12:06","96.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","974.8","...","976.6","2021-06-23 21:13","972.9","2021-06-23 02:51","24.0","26.0","2021-06-23 16:04","22.2","2021-06-23 02:13","...","99","99","2021-06-23 01:03","0.3","147","5.3","239","2021-06-23 13:59","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","975.1","...","976.3","2021-06-24 09:53","973.9","2021-06-24 15:51","24.6","28.3","2021-06-24 12:23","22.5","2021-06-24 23:33","...","99","99","2021-06-24 03:21","0.5","252","5.5","256","2021-06-24 16:01","8.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","974.8","...","976.3","2021-06-25 22:03","972.6","2021-06-25 16:13","25.7","29.8","2021-06-25 08:34","22.7","2021-06-25 00:06","...","99","81","2021-06-25 08:34","0.5","173","6.4","258","2021-06-25 17:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
