"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1020.5","...","1022.4","2021-12-01 07:54","1018.6","2021-12-01 14:33","15.7","16.9","2021-12-01 12:42","14.4","2021-12-01 05:57","...","56","47","2021-12-01 03:22","2.1","10","16.5","25","2021-12-01 02:02","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1018.1","...","1019.7","2021-12-02 00:35","1014.9","2021-12-02 14:51","16.8","20.4","2021-12-02 10:41","14.3","2021-12-02 23:51","...","63","54","2021-12-02 12:52","2.5","10","10.6","24","2021-12-02 14:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1019.8","...","1021.9","2021-12-03 21:22","1017.4","2021-12-03 13:02","14.9","20.1","2021-12-03 13:02","11.4","2021-12-03 05:11","...","61","35","2021-12-03 12:23","1.3","28","9.9","33","2021-12-03 10:05","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1020.4","...","1022.2","2021-12-04 09:21","1019.0","2021-12-04 14:41","17.1","20.3","2021-12-04 14:45","12.3","2021-12-04 02:03","...","58","40","2021-12-04 09:41","2.0","101","11.3","118","2021-12-04 10:40","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1017.9","...","1020.0","2021-12-05 08:31","1016.1","2021-12-05 14:52","18.8","21.6","2021-12-05 14:04","17.2","2021-12-06 00:00","...","74","60","2021-12-05 00:14","1.7","12","9.3","137","2021-12-05 06:56","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1016.7","...","1018.3","2021-12-06 21:44","1014.3","2021-12-06 05:21","19.2","23.1","2021-12-06 12:51","16.2","2021-12-06 05:21","...","82","60","2021-12-06 12:41","1.4","6","10.5","11","2021-12-06 15:34","13.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1019.7","...","1021.8","2021-12-07 21:01","1017.4","2021-12-07 00:48","19.1","21.1","2021-12-07 14:04","18.1","2021-12-07 17:42","...","64","53","2021-12-07 14:10","2.6","136","14.5","125","2021-12-07 09:12","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1020.5","...","1022.4","2021-12-08 08:56","1018.7","2021-12-08 14:51","20.4","23.4","2021-12-08 14:01","18.3","2021-12-08 04:43","...","58","45","2021-12-08 14:01","2.5","96","10.3","94","2021-12-08 13:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1018.5","...","1019.9","2021-12-09 09:21","1017.4","2021-12-09 14:11","21.8","23.6","2021-12-09 11:32","20.5","2021-12-09 01:02","...","65","60","2021-12-09 22:59","2.3","99","8.4","134","2021-12-09 22:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1017.7","...","1019.6","2021-12-10 08:41","1015.9","2021-12-10 14:55","22.3","24.3","2021-12-10 10:41","21.1","2021-12-10 23:11","...","67","58","2021-12-10 10:41","2.9","114","11.1","116","2021-12-10 12:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1017.7","...","1019.7","2021-12-11 09:01","1015.6","2021-12-11 14:41","22.8","26.2","2021-12-11 13:21","20.5","2021-12-11 06:48","...","67","51","2021-12-11 12:31","1.9","30","9.0","30","2021-12-11 13:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1018.8","...","1021.1","2021-12-12 21:41","1016.5","2021-12-12 01:22","19.4","22.5","2021-12-12 01:52","17.7","2021-12-12 23:38","...","82","65","2021-12-12 01:52","1.0","212","6.1","32","2021-12-12 17:55","16.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1019.4","...","1021.6","2021-12-13 08:11","1017.1","2021-12-13 14:51","18.3","20.5","2021-12-13 12:22","16.9","2021-12-13 07:01","...","77","68","2021-12-13 12:22","2.2","122","10.3","127","2021-12-13 17:50","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1015.5","...","1018.1","2021-12-14 08:24","1013.1","2021-12-14 14:31","21.4","24.3","2021-12-14 14:51","18.3","2021-12-14 00:21","...","69","60","2021-12-14 15:42","2.8","88","11.9","139","2021-12-14 10:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1013.3","...","1015.6","2021-12-15 09:44","1010.7","2021-12-15 14:51","22.9","27.2","2021-12-15 12:41","18.8","2021-12-15 06:51","...","69","51","2021-12-15 13:13","1.3","111","9.0","136","2021-12-15 10:37","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1013.4","...","1015.0","2021-12-16 23:36","1011.1","2021-12-16 14:24","22.0","27.8","2021-12-16 14:12","18.1","2021-12-16 06:31","...","77","54","2021-12-16 14:21","1.0","100","9.4","114","2021-12-16 00:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1018.6","...","1024.1","2021-12-17 22:16","1014.9","2021-12-17 00:01","18.0","20.9","2021-12-17 07:11","14.4","2021-12-17 23:16","...","72","57","2021-12-17 23:45","3.4","26","16.0","10","2021-12-17 10:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1022.5","...","1024.3","2021-12-18 09:31","1020.9","2021-12-18 13:42","15.1","16.2","2021-12-18 13:32","13.7","2021-12-18 02:37","...","63","49","2021-12-18 01:01","2.2","131","14.0","135","2021-12-18 03:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1020.6","...","1023.4","2021-12-19 08:31","1018.1","2021-12-19 23:58","17.1","19.4","2021-12-19 12:23","14.5","2021-12-19 06:02","...","57","47","2021-12-19 12:23","3.0","88","11.4","114","2021-12-19 15:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1016.3","...","1018.4","2021-12-20 00:01","1013.9","2021-12-20 14:51","19.7","22.8","2021-12-20 12:52","16.8","2021-12-20 00:11","...","68","57","2021-12-20 12:52","1.7","18","8.5","122","2021-12-20 05:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1011.9","...","1014.6","2021-12-21 00:01","1007.7","2021-12-21 15:11","18.6","20.0","2021-12-21 14:21","17.0","2021-12-21 06:22","...","91","82","2021-12-21 00:01","0.5","3","3.3","248","2021-12-21 18:00","17.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1013.8","...","1015.6","2021-12-22 21:44","1010.5","2021-12-22 01:51","17.7","19.1","2021-12-22 13:41","16.2","2021-12-22 23:41","...","88","75","2021-12-22 21:11","0.8","246","5.2","144","2021-12-22 20:41","7.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1013.0","...","1015.0","2021-12-23 08:39","1009.8","2021-12-23 15:02","19.8","23.2","2021-12-23 15:02","16.2","2021-12-23 00:01","...","85","72","2021-12-23 15:11","0.7","79","5.8","139","2021-12-23 14:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1013.7","...","1017.4","2021-12-24 23:18","1009.8","2021-12-24 03:21","19.2","20.1","2021-12-24 14:11","17.7","2021-12-24 20:51","...","86","57","2021-12-24 23:22","1.4","211","16.4","41","2021-12-24 22:43","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1021.3","...","1025.3","2021-12-25 21:44","1015.8","2021-12-25 00:01","16.7","19.4","2021-12-25 00:11","13.5","2021-12-25 23:41","...","74","57","2021-12-25 00:11","2.8","6","13.5","12","2021-12-25 03:39","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1025.7","...","1027.6","2021-12-26 09:35","1023.5","2021-12-26 00:02","14.5","16.3","2021-12-26 11:52","13.4","2021-12-26 23:31","...","74","68","2021-12-26 13:11","1.8","1","14.2","115","2021-12-26 23:20","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1025.4","...","1027.6","2021-12-27 09:11","1023.4","2021-12-27 15:21","13.9","15.2","2021-12-27 23:03","12.8","2021-12-27 00:01","...","76","72","2021-12-27 00:21","2.0","134","8.9","167","2021-12-27 05:05","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1021.2","...","1024.4","2021-12-28 00:01","1018.6","2021-12-28 15:01","17.1","21.1","2021-12-28 12:31","14.5","2021-12-28 00:01","...","77","62","2021-12-28 12:36","1.6","122","9.7","98","2021-12-28 10:02","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1020.4","...","1022.7","2021-12-29 21:38","1018.7","2021-12-29 14:31","17.8","21.5","2021-12-29 14:41","14.7","2021-12-29 00:01","...","81","62","2021-12-29 14:41","1.2","4","5.3","244","2021-12-29 11:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1023.3","...","1025.3","2021-12-30 09:41","1021.3","2021-12-30 03:24","15.8","17.5","2021-12-30 00:12","15.1","2021-12-30 18:53","...","64","58","2021-12-30 10:56","2.7","34","11.8","12","2021-12-30 07:14","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1023.3","...","1025.2","2021-12-31 09:13","1021.3","2021-12-31 15:11","16.2","18.5","2021-12-31 11:22","15.5","2021-12-31 18:42","...","64","55","2021-12-31 11:22","2.8","115","13.2","136","2021-12-31 11:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
