"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","999.1","...","1000.7","2021-06-01 21:54","997.9","2021-06-01 03:11","25.8","30.6","2021-06-01 10:33","22.3","2021-06-01 00:01","...","91","67","2021-06-01 10:38","1.0","126","6.6","148","2021-06-01 15:43","17.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","999.5","...","1001.2","2021-06-02 21:35","997.5","2021-06-02 15:51","27.3","33.5","2021-06-02 13:21","23.3","2021-06-02 00:01","...","85","57","2021-06-02 13:21","0.9","87","7.7","296","2021-06-02 13:03","7.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","997.7","...","1000.3","2021-06-03 00:01","995.1","2021-06-03 15:42","29.2","35.2","2021-06-03 14:11","24.5","2021-06-03 00:01","...","77","54","2021-06-03 13:01","1.0","285","7.7","259","2021-06-03 15:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","995.9","...","996.9","2021-06-04 00:01","994.2","2021-06-04 14:31","27.0","33.1","2021-06-04 09:42","23.6","2021-06-04 18:32","...","89","61","2021-06-04 10:11","1.5","99","12.1","308","2021-06-04 12:39","114.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","995.5","...","997.5","2021-06-05 21:51","994.0","2021-06-05 15:01","24.6","27.2","2021-06-05 13:52","21.4","2021-06-05 23:14","...","94","86","2021-06-05 13:41","1.5","11","12.6","90","2021-06-05 20:30","18.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","997.9","...","1001.3","2021-06-06 21:51","995.6","2021-06-06 03:03","23.2","24.4","2021-06-06 09:51","21.4","2021-06-06 00:12","...","95","89","2021-06-06 08:31","1.5","79","7.1","100","2021-06-06 06:43","9.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1001.3","...","1003.2","2021-06-07 22:24","999.7","2021-06-07 02:10","25.1","31.0","2021-06-07 12:21","22.7","2021-06-07 04:31","...","92","66","2021-06-07 12:21","1.0","122","7.7","355","2021-06-07 13:38","7.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1001.7","...","1003.4","2021-06-08 07:41","999.5","2021-06-08 15:03","27.8","33.8","2021-06-08 13:22","22.9","2021-06-08 04:27","...","79","53","2021-06-08 13:22","0.9","28","7.7","255","2021-06-08 16:06","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1000.3","...","1002.4","2021-06-09 00:11","998.2","2021-06-09 17:33","27.8","32.4","2021-06-09 14:21","24.2","2021-06-09 04:52","...","80","58","2021-06-09 13:13","1.1","92","8.2","81","2021-06-09 12:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
