"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1011.0","1014.1","1013.0","2020-11-01 08:42","1009.2","2020-11-01 14:25","23.7","27.5","2020-11-01 13:16","20.2","2020-11-01 04:35","18.5","73","58","2020-11-01 12:14","2.5","350","11.0","350","2020-11-01 14:11","0.0","0.0","0.0","...","0.0","...","7.7","69.1","14.19","...","...","...","...","..."
"02","1010.0","1013.1","1011.8","2020-11-02 21:18","1007.6","2020-11-02 15:25","23.5","27.1","2020-11-02 10:45","21.2","2020-11-02 06:16","19.1","77","64","2020-11-02 10:37","5.9","350","25.3","350","2020-11-02 14:49","0.0","0.0","0.0","...","0.0","...","8.2","73.7","14.87","...","...","...","...","..."
"03","1011.9","1015.0","1013.3","2020-11-03 08:48","1009.7","2020-11-03 14:23","22.2","25.2","2020-11-03 11:24","20.1","2020-11-03 23:59","15.4","66","56","2020-11-03 16:03","9.1","360","24.0","20","2020-11-03 08:34","0.0","0.0","0.0","...","0.0","...","9.7","87.4","15.22","...","...","...","...","..."
"04","1013.0","1016.1","1014.3","2020-11-04 21:14","1011.2","2020-11-04 14:39","21.6","25.2","2020-11-04 11:41","19.4","2020-11-04 02:00","14.1","62","53","2020-11-04 11:13","6.7","350","21.0","350","2020-11-04 14:28","0.0","0.0","0.0","...","0.0","...","5.1","46.0","11.87","...","...","...","...","..."
"05","1012.7","1015.8","1014.8","2020-11-05 08:57","1010.7","2020-11-05 15:11","22.3","26.0","2020-11-05 11:04","19.0","2020-11-05 04:20","16.8","71","60","2020-11-05 09:25","5.2","360","18.8","10","2020-11-05 14:16","0.0","0.0","0.0","...","0.0","...","10.0","90.4","15.35","...","...","...","...","..."
"06","1008.4","1011.5","1012.2","2020-11-06 00:01","1005.5","2020-11-06 15:31","23.5","26.1","2020-11-06 14:22","20.7","2020-11-06 05:36","21.2","87","81","2020-11-06 00:01","4.2","340","14.3","350","2020-11-06 09:45","0.0","0.0","0.0","...","0.0","...","0.6","5.4","5.49","...","...","...","...","..."
"07","1011.3","1014.4","1013.9","2020-11-07 22:16","1007.7","2020-11-07 00:01","24.0","27.6","2020-11-07 10:02","20.9","2020-11-07 23:51","21.6","87","78","2020-11-07 09:51","4.6","350","18.6","340","2020-11-07 23:50","1.0","0.0","0.5","2020-11-07 16:51","1.0","2020-11-07 16:48","0.3","2.7","4.81","...","...","...","...","..."
"08","1013.4","1016.5","1015.6","2020-11-08 09:02","1012.3","2020-11-08 14:54","21.1","23.1","2020-11-08 11:13","19.8","2020-11-08 04:59","16.8","77","69","2020-11-08 11:11","9.4","350","24.4","350","2020-11-08 14:52","0.0","0.0","0.0","...","0.0","...","5.8","52.7","11.39","...","...","...","...","..."
"09","1013.3","1016.5","1014.4","2020-11-09 08:37","1011.7","2020-11-09 04:28","21.1","23.2","2020-11-09 09:57","19.8","2020-11-09 19:43","14.6","67","61","2020-11-09 09:18","7.6","360","21.1","360","2020-11-09 12:24","0.0","0.0","0.0","...","0.0","...","1.8","16.4","6.23","...","...","...","...","..."
