"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1011.5","...","1013.5","2020-11-01 09:22","1009.1","2020-11-01 14:31","25.1","29.2","2020-11-01 12:22","22.7","2020-11-01 03:45","...","71","50","2020-11-01 13:09","2.3","79","11.0","78","2020-11-01 14:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1012.0","...","1014.7","2020-11-02 21:01","1010.3","2020-11-02 03:41","24.5","27.8","2020-11-02 10:24","21.7","2020-11-02 22:23","...","69","55","2020-11-02 10:47","2.4","58","11.0","48","2020-11-02 14:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1015.5","...","1017.5","2020-11-03 21:05","1013.7","2020-11-03 00:02","21.4","24.5","2020-11-03 12:21","19.6","2020-11-03 23:55","...","69","46","2020-11-03 12:21","2.0","48","11.0","49","2020-11-03 15:31","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1016.0","...","1017.9","2020-11-04 08:42","1013.7","2020-11-04 14:44","21.7","24.5","2020-11-04 13:51","19.5","2020-11-04 00:26","...","59","44","2020-11-04 13:51","2.6","52","12.1","72","2020-11-04 12:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1014.4","...","1016.6","2020-11-05 09:23","1012.5","2020-11-05 14:11","22.8","25.2","2020-11-05 11:31","21.2","2020-11-05 02:43","...","73","60","2020-11-05 13:01","2.2","63","11.0","93","2020-11-05 11:41","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1009.2","...","1013.6","2020-11-06 00:02","1005.7","2020-11-06 16:50","27.0","30.3","2020-11-06 14:41","22.6","2020-11-06 00:02","...","81","67","2020-11-06 22:11","3.1","76","15.4","76","2020-11-06 23:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1010.7","...","1015.1","2020-11-07 23:21","1006.5","2020-11-07 00:11","27.0","32.1","2020-11-07 11:10","21.4","2020-11-07 23:53","...","75","54","2020-11-07 11:10","1.0","29","11.5","76","2020-11-07 00:14","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1016.9","...","1018.5","2020-11-08 20:23","1014.7","2020-11-08 00:01","20.7","21.9","2020-11-08 12:24","19.6","2020-11-08 02:22","...","83","74","2020-11-08 12:24","1.7","78","8.8","67","2020-11-08 18:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1017.4","...","1018.6","2020-11-09 08:31","1016.1","2020-11-09 14:11","20.7","21.6","2020-11-09 09:42","19.7","2020-11-09 00:41","...","68","58","2020-11-09 15:11","2.5","60","10.4","17","2020-11-09 18:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1018.5","...","1020.1","2020-11-10 21:52","1016.8","2020-11-10 03:15","20.5","21.8","2020-11-10 20:42","19.0","2020-11-10 05:55","...","72","56","2020-11-10 23:11","2.4","76","10.4","99","2020-11-10 11:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1019.5","...","1021.1","2020-11-11 09:02","1017.7","2020-11-11 03:31","22.2","24.5","2020-11-11 12:46","20.2","2020-11-11 02:21","...","60","52","2020-11-11 13:01","3.3","55","14.8","38","2020-11-11 11:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1017.0","...","1019.0","2020-11-12 00:01","1014.7","2020-11-12 16:01","22.0","23.5","2020-11-12 12:02","20.2","2020-11-12 05:31","...","81","63","2020-11-12 00:11","2.6","73","12.1","70","2020-11-12 11:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1015.9","...","1017.7","2020-11-13 22:21","1013.5","2020-11-13 15:41","21.9","23.3","2020-11-13 11:22","20.2","2020-11-13 01:02","...","93","84","2020-11-13 11:22","1.4","76","7.7","36","2020-11-13 01:14","6.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1016.8","...","1018.3","2020-11-14 09:21","1015.1","2020-11-14 02:52","22.0","23.1","2020-11-14 11:22","20.4","2020-11-14 07:12","...","81","67","2020-11-14 18:52","2.5","74","11.0","74","2020-11-14 11:38","4.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1015.5","...","1017.2","2020-11-15 08:53","1013.5","2020-11-15 14:11","24.7","28.9","2020-11-15 12:41","21.6","2020-11-15 01:52","...","73","54","2020-11-15 12:41","2.3","56","10.4","86","2020-11-15 14:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1013.9","...","1016.1","2020-11-16 09:21","1011.8","2020-11-16 15:02","25.3","28.4","2020-11-16 13:11","22.8","2020-11-16 05:41","...","73","60","2020-11-16 13:42","2.4","72","11.0","89","2020-11-16 09:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1011.8","...","1013.5","2020-11-17 00:02","1009.8","2020-11-17 23:51","25.8","29.3","2020-11-17 12:44","23.9","2020-11-17 05:42","...","68","54","2020-11-17 11:51","2.4","56","9.3","79","2020-11-17 11:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1009.4","...","1011.4","2020-11-18 09:01","1007.0","2020-11-18 14:41","26.4","31.1","2020-11-18 13:13","22.5","2020-11-18 06:41","...","71","50","2020-11-18 11:41","0.8","55","5.5","43","2020-11-18 01:24","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1008.5","...","1010.8","2020-11-19 09:13","1006.1","2020-11-19 14:41","26.8","31.2","2020-11-19 11:07","23.1","2020-11-19 04:41","...","66","48","2020-11-19 10:22","0.5","12","4.9","353","2020-11-19 11:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1010.5","...","1012.6","2020-11-20 20:40","1007.8","2020-11-20 01:01","25.7","29.7","2020-11-20 10:11","23.8","2020-11-20 06:22","...","80","62","2020-11-20 10:23","0.9","50","7.1","16","2020-11-20 19:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1012.5","...","1014.2","2020-11-21 08:44","1011.1","2020-11-21 02:02","24.5","26.8","2020-11-21 13:17","22.9","2020-11-21 04:51","...","89","79","2020-11-21 13:23","2.0","70","8.8","85","2020-11-21 12:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1014.8","...","1018.9","2020-11-22 21:22","1011.4","2020-11-22 00:02","24.5","29.0","2020-11-22 10:13","22.1","2020-11-22 23:52","...","86","63","2020-11-22 10:13","1.0","51","8.8","54","2020-11-22 20:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1017.9","...","1019.9","2020-11-23 08:41","1015.8","2020-11-23 14:31","22.1","24.2","2020-11-23 11:21","21.2","2020-11-23 05:01","...","84","75","2020-11-23 11:36","2.5","76","11.5","81","2020-11-23 13:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
