"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1008.8","...","1010.0","2020-06-01 23:32","1007.1","2020-06-01 15:31","27.1","29.3","2020-06-01 12:07","25.2","2020-06-01 05:44","...","86","74","2020-06-01 08:02","2.0","84","9.3","274","2020-06-01 13:18","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1007.5","...","1009.7","2020-06-02 00:01","1005.6","2020-06-02 16:36","26.5","29.2","2020-06-02 14:01","24.0","2020-06-02 03:47","...","85","76","2020-06-02 15:29","2.2","178","7.8","280","2020-06-02 14:38","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1005.7","...","1007.5","2020-06-03 09:04","1003.3","2020-06-03 16:05","27.9","31.1","2020-06-03 14:02","24.1","2020-06-03 04:35","...","74","62","2020-06-03 13:45","3.4","239","12.7","252","2020-06-03 11:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1004.9","...","1006.3","2020-06-04 22:45","1003.4","2020-06-04 03:37","28.5","30.8","2020-06-04 13:21","26.6","2020-06-04 05:12","...","69","62","2020-06-04 15:47","3.6","258","14.1","266","2020-06-04 13:25","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1005.0","...","1006.6","2020-06-05 08:33","1003.1","2020-06-05 17:05","28.9","31.2","2020-06-05 10:07","26.7","2020-06-05 01:32","...","71","58","2020-06-05 08:51","3.2","224","12.5","284","2020-06-05 12:04","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1004.0","...","1005.5","2020-06-06 22:59","1002.6","2020-06-06 04:09","28.3","30.6","2020-06-06 09:25","26.0","2020-06-06 05:35","...","77","62","2020-06-06 07:36","3.5","264","15.0","275","2020-06-06 10:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1005.1","...","1006.4","2020-06-07 22:02","1004.1","2020-06-07 15:59","25.5","29.1","2020-06-07 07:13","23.8","2020-06-07 17:57","...","88","68","2020-06-07 07:21","2.7","151","11.9","260","2020-06-07 17:03","24.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1006.2","...","1007.4","2020-06-08 10:56","1004.5","2020-06-08 02:48","24.9","27.9","2020-06-08 09:08","23.5","2020-06-08 21:28","...","87","76","2020-06-08 09:59","1.6","155","10.0","276","2020-06-08 16:48","8.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1007.1","...","1008.1","2020-06-09 12:27","1005.7","2020-06-09 04:21","25.6","28.8","2020-06-09 10:22","23.5","2020-06-09 23:27","...","82","67","2020-06-09 05:35","1.8","153","9.5","292","2020-06-09 17:16","22.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
