"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","969.0","...","970.8","2021-04-01 07:42","967.2","2021-04-01 02:42","22.0","27.7","2021-04-01 15:12","18.9","2021-04-01 23:51","...","94","67","2021-04-01 14:44","0.2","87","3.5","102","2021-04-01 02:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","971.1","...","972.8","2021-04-02 08:42","969.7","2021-04-02 03:11","22.5","29.5","2021-04-02 13:42","17.5","2021-04-02 06:11","...","87","58","2021-04-02 13:45","0.6","84","4.9","219","2021-04-02 11:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","972.5","...","974.2","2021-04-03 08:42","970.2","2021-04-03 13:42","22.2","27.6","2021-04-03 11:12","19.5","2021-04-03 02:01","...","90","68","2021-04-03 13:42","0.2","68","4.9","226","2021-04-03 14:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","976.4","...","980.3","2021-04-04 23:13","972.9","2021-04-04 02:52","17.1","20.1","2021-04-04 01:02","13.8","2021-04-04 23:52","...","93","80","2021-04-04 23:31","0.3","75","6.6","99","2021-04-04 12:04","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","979.0","...","981.6","2021-04-05 07:39","976.4","2021-04-05 15:06","14.7","20.4","2021-04-05 15:12","10.4","2021-04-05 05:11","...","77","48","2021-04-05 12:32","0.3","81","6.0","93","2021-04-05 14:14","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","978.4","...","980.6","2021-04-06 21:14","976.3","2021-04-06 04:01","14.9","19.6","2021-04-06 16:17","9.7","2021-04-06 02:52","...","81","65","2021-04-06 09:45","0.4","89","5.5","95","2021-04-06 17:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","976.8","...","979.5","2021-04-07 00:01","974.6","2021-04-07 15:31","16.4","21.0","2021-04-07 11:03","11.1","2021-04-07 05:22","...","79","50","2021-04-07 08:52","1.8","77","11.5","102","2021-04-07 09:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","975.1","...","978.5","2021-04-08 23:22","972.4","2021-04-08 03:42","16.5","19.9","2021-04-08 13:02","13.5","2021-04-08 23:52","...","92","78","2021-04-08 10:12","0.1","229","3.5","224","2021-04-08 11:25","3.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","978.3","...","979.8","2021-04-09 10:22","975.8","2021-04-09 02:44","14.0","15.3","2021-04-09 12:52","13.0","2021-04-09 16:18","...","99","96","2021-04-09 12:52","0.0","0","6.0","102","2021-04-09 16:18","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","979.6","...","980.9","2021-04-10 07:22","978.4","2021-04-10 15:37","15.6","17.0","2021-04-10 15:52","13.7","2021-04-10 00:06","...","99","99","2021-04-10 03:11","0.0","0","3.0","94","2021-04-10 16:13","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","978.3","...","980.3","2021-04-11 09:13","977.0","2021-04-11 14:42","20.4","24.2","2021-04-11 13:53","15.8","2021-04-11 00:21","...","86","68","2021-04-11 10:42","1.5","74","9.3","92","2021-04-11 12:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","976.1","...","977.9","2021-04-12 00:02","974.4","2021-04-12 14:35","21.0","27.4","2021-04-12 12:26","16.2","2021-04-12 05:43","...","83","56","2021-04-12 12:07","0.6","72","4.9","286","2021-04-12 15:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","975.1","...","976.2","2021-04-13 07:02","973.7","2021-04-13 16:22","20.4","26.8","2021-04-13 10:44","16.6","2021-04-13 04:52","...","88","58","2021-04-13 11:38","0.6","86","5.5","41","2021-04-13 11:58","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","975.6","...","977.0","2021-04-14 09:58","974.4","2021-04-14 02:31","17.2","19.4","2021-04-14 13:24","15.3","2021-04-14 19:15","...","99","88","2021-04-14 14:17","0.3","78","4.9","75","2021-04-14 13:43","3.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","974.0","...","975.5","2021-04-15 00:01","971.8","2021-04-15 15:21","17.6","19.7","2021-04-15 16:02","15.8","2021-04-15 00:01","...","99","97","2021-04-15 16:49","0.2","238","4.1","225","2021-04-15 17:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","974.2","...","975.9","2021-04-16 22:06","971.8","2021-04-16 15:12","19.2","25.5","2021-04-16 14:41","16.2","2021-04-16 03:52","...","92","73","2021-04-16 14:46","0.3","239","5.5","192","2021-04-16 11:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","977.5","...","980.1","2021-04-17 20:55","974.5","2021-04-17 02:42","18.1","22.1","2021-04-17 14:53","15.5","2021-04-17 22:42","...","87","51","2021-04-17 15:12","0.5","77","6.6","79","2021-04-17 15:47","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","978.0","...","979.8","2021-04-18 07:59","976.2","2021-04-18 15:02","16.6","18.5","2021-04-18 02:03","15.0","2021-04-18 19:11","...","75","68","2021-04-18 20:42","1.7","78","11.0","73","2021-04-18 11:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","974.8","...","977.0","2021-04-19 00:01","973.9","2021-04-19 04:41","18.4","23.1","2021-04-19 11:44","16.0","2021-04-19 00:01","...","71","52","2021-04-19 10:56","3.0","77","11.5","60","2021-04-19 00:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","974.0","...","975.2","2021-04-20 07:44","972.6","2021-04-20 02:01","20.0","23.6","2021-04-20 11:27","17.5","2021-04-20 04:51","...","68","52","2021-04-20 11:32","3.3","79","14.3","94","2021-04-20 09:04","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","972.6","...","974.4","2021-04-21 07:51","971.1","2021-04-21 23:52","20.7","24.5","2021-04-21 11:22","16.8","2021-04-21 03:21","...","79","57","2021-04-21 11:22","2.4","84","11.5","97","2021-04-21 13:31","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","968.8","...","971.2","2021-04-22 00:01","966.4","2021-04-22 15:12","21.7","25.3","2021-04-22 15:11","19.3","2021-04-22 23:53","...","93","73","2021-04-22 14:02","0.8","92","7.7","115","2021-04-22 17:49","10.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","969.0","...","971.7","2021-04-23 22:18","966.9","2021-04-23 02:43","19.9","22.5","2021-04-23 15:32","17.9","2021-04-23 23:41","...","97","83","2021-04-23 15:57","0.5","229","8.2","223","2021-04-23 11:42","7.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","971.8","...","973.5","2021-04-24 08:51","970.1","2021-04-24 01:52","20.2","26.4","2021-04-24 11:22","17.6","2021-04-24 02:32","...","90","64","2021-04-24 11:22","0.5","80","8.2","93","2021-04-24 11:37","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","973.8","...","976.3","2021-04-25 21:41","971.2","2021-04-25 03:33","18.8","21.7","2021-04-25 10:02","16.4","2021-04-25 23:31","...","92","70","2021-04-25 10:02","0.7","77","7.7","95","2021-04-25 10:12","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","974.9","...","976.3","2021-04-26 22:51","973.4","2021-04-26 14:11","19.5","22.6","2021-04-26 13:13","15.8","2021-04-26 04:12","...","78","60","2021-04-26 13:01","2.4","74","13.7","86","2021-04-26 13:27","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","975.7","...","977.9","2021-04-27 22:38","974.6","2021-04-27 02:51","19.3","26.3","2021-04-27 09:41","15.6","2021-04-27 04:29","...","89","53","2021-04-27 09:41","0.5","86","7.7","83","2021-04-27 11:16","11.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","975.4","...","977.3","2021-04-28 00:01","973.4","2021-04-28 16:11","19.0","21.1","2021-04-28 11:47","17.5","2021-04-28 05:13","...","99","95","2021-04-28 12:22","0.1","94","3.8","212","2021-04-28 12:44","21.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","973.4","...","975.5","2021-04-29 09:12","972.0","2021-04-29 17:02","16.6","18.8","2021-04-29 00:02","12.7","2021-04-29 23:41","...","99","99","2021-04-29 20:21","0.1","64","3.8","79","2021-04-29 21:14","22.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","972.3","...","974.0","2021-04-30 07:02","970.2","2021-04-30 15:41","19.8","28.6","2021-04-30 13:52","11.8","2021-04-30 05:52","...","77","22","2021-04-30 14:45","0.8","75","4.9","224","2021-04-30 12:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
