"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","997.0","...","998.7","2020-09-01 22:11","995.4","2020-09-01 03:02","27.4","32.5","2020-09-01 14:32","24.6","2020-09-01 00:02","...","81","59","2020-09-01 14:38","0.7","274","8.8","340","2020-09-01 13:09","16.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","999.9","...","1002.9","2020-09-02 20:32","997.5","2020-09-02 01:02","28.0","37.0","2020-09-02 12:48","23.5","2020-09-02 23:52","...","79","41","2020-09-02 12:48","0.3","241","6.0","237","2020-09-02 03:40","12.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1004.0","...","1006.9","2020-09-03 22:22","1001.4","2020-09-03 01:52","26.0","31.3","2020-09-03 15:12","23.0","2020-09-03 01:42","...","89","66","2020-09-03 15:17","0.3","232","6.0","264","2020-09-03 10:13","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1005.4","...","1007.0","2020-09-04 08:02","1003.7","2020-09-04 15:01","26.0","31.7","2020-09-04 12:33","23.0","2020-09-04 04:12","...","88","68","2020-09-04 12:03","0.1","191","4.9","131","2020-09-04 16:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1002.5","...","1005.0","2020-09-05 00:01","1000.3","2020-09-05 16:03","26.3","31.3","2020-09-05 12:51","22.3","2020-09-05 05:02","...","76","50","2020-09-05 13:02","0.8","326","7.7","343","2020-09-05 14:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1000.5","...","1002.5","2020-09-06 23:12","998.6","2020-09-06 14:22","25.0","30.5","2020-09-06 12:12","19.2","2020-09-06 23:54","...","68","39","2020-09-06 15:28","0.7","316","9.9","330","2020-09-06 12:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1004.2","...","1006.7","2020-09-07 22:52","1002.0","2020-09-07 01:15","25.5","33.6","2020-09-07 12:32","17.9","2020-09-07 05:56","...","71","33","2020-09-07 11:22","0.3","162","6.6","160","2020-09-07 17:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1007.3","...","1008.5","2020-09-08 20:06","1005.7","2020-09-08 14:52","26.7","32.1","2020-09-08 10:23","22.9","2020-09-08 05:41","...","79","40","2020-09-08 11:02","0.3","148","6.6","171","2020-09-08 11:47","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1005.4","...","1008.0","2020-09-09 00:01","1003.5","2020-09-09 15:34","26.1","32.9","2020-09-09 10:52","23.0","2020-09-09 05:22","...","84","56","2020-09-09 10:42","0.1","166","3.5","187","2020-09-09 13:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1002.9","...","1004.5","2020-09-10 00:01","1000.7","2020-09-10 15:44","25.8","31.6","2020-09-10 15:32","22.4","2020-09-10 05:52","...","82","58","2020-09-10 15:44","0.1","178","3.5","158","2020-09-10 13:25","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1003.7","...","1006.1","2020-09-11 22:52","1002.4","2020-09-11 15:02","26.6","33.4","2020-09-11 11:13","22.4","2020-09-11 05:32","...","82","57","2020-09-11 11:22","0.1","328","3.3","172","2020-09-11 13:37","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1006.8","...","1009.2","2020-09-12 21:02","1004.8","2020-09-12 04:04","25.6","31.4","2020-09-12 09:22","23.7","2020-09-12 05:37","...","91","62","2020-09-12 09:22","0.2","166","5.5","343","2020-09-12 09:31","66.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1007.7","...","1009.1","2020-09-13 09:22","1006.3","2020-09-13 15:01","24.5","26.9","2020-09-13 15:42","23.3","2020-09-13 03:32","...","97","91","2020-09-13 15:42","0.0","0","2.7","163","2020-09-13 20:50","79.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1006.3","...","1008.3","2020-09-14 00:01","1004.2","2020-09-14 15:32","25.6","30.4","2020-09-14 11:11","23.1","2020-09-14 06:04","...","92","70","2020-09-14 15:54","0.0","117","3.0","200","2020-09-14 11:33","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1005.3","...","1006.8","2020-09-15 00:01","1003.7","2020-09-15 14:32","26.5","33.3","2020-09-15 12:11","22.8","2020-09-15 06:02","...","86","57","2020-09-15 11:27","0.0","329","3.3","144","2020-09-15 15:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1004.7","...","1005.9","2020-09-16 21:24","1003.6","2020-09-16 15:27","28.1","33.5","2020-09-16 12:32","23.3","2020-09-16 05:22","...","79","58","2020-09-16 10:17","0.3","164","5.5","183","2020-09-16 09:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1004.2","...","1005.9","2020-09-17 21:12","1002.4","2020-09-17 13:52","28.6","32.2","2020-09-17 12:52","25.3","2020-09-17 23:32","...","77","56","2020-09-17 10:45","0.3","140","7.1","161","2020-09-17 13:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1007.3","...","1009.6","2020-09-18 20:52","1005.6","2020-09-18 00:11","27.5","33.8","2020-09-18 11:23","23.8","2020-09-18 05:55","...","86","58","2020-09-18 12:14","0.1","168","5.5","172","2020-09-18 12:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1008.1","...","1009.5","2020-09-19 08:25","1006.7","2020-09-19 13:17","26.9","34.7","2020-09-19 11:38","23.9","2020-09-19 23:52","...","88","52","2020-09-19 11:42","0.1","311","4.1","311","2020-09-19 10:12","5.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1007.3","...","1009.1","2020-09-20 21:22","1006.6","2020-09-20 03:12","23.9","26.1","2020-09-20 12:22","22.9","2020-09-20 08:23","...","97","96","2020-09-20 13:41","0.1","278","4.9","243","2020-09-20 07:34","66.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1007.4","...","1008.8","2020-09-21 09:42","1006.2","2020-09-21 14:32","23.6","25.3","2020-09-21 12:52","21.7","2020-09-21 23:52","...","94","88","2020-09-21 14:41","0.1","322","2.4","257","2020-09-21 00:14","10.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1006.9","...","1008.1","2020-09-22 09:02","1005.5","2020-09-22 15:13","23.4","29.0","2020-09-22 10:35","20.2","2020-09-22 04:16","...","84","56","2020-09-22 10:35","0.0","183","3.0","327","2020-09-22 15:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1006.4","...","1007.8","2020-09-23 20:42","1004.7","2020-09-23 14:31","24.1","30.7","2020-09-23 12:32","19.5","2020-09-23 05:32","...","81","46","2020-09-23 12:15","0.0","183","2.4","325","2020-09-23 09:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1006.5","...","1007.5","2020-09-24 08:32","1005.3","2020-09-24 03:16","22.4","23.8","2020-09-24 13:02","21.4","2020-09-24 22:51","...","96","92","2020-09-24 04:52","0.0","0","1.3","9","2020-09-24 03:16","8.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1006.3","...","1007.5","2020-09-25 21:22","1005.0","2020-09-25 14:48","22.1","24.9","2020-09-25 12:52","20.3","2020-09-25 05:03","...","95","80","2020-09-25 12:42","0.0","324","3.0","328","2020-09-25 14:56","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1007.1","...","1009.4","2020-09-26 21:31","1005.1","2020-09-26 04:01","22.0","24.9","2020-09-26 14:32","20.5","2020-09-26 23:31","...","95","78","2020-09-26 14:23","0.1","258","3.0","242","2020-09-26 03:09","11.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1008.2","...","1009.7","2020-09-27 07:52","1006.8","2020-09-27 14:52","20.6","21.6","2020-09-27 15:01","19.7","2020-09-27 03:24","...","98","97","2020-09-27 15:13","0.0","0","1.9","273","2020-09-27 04:51","31.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1006.9","...","1008.9","2020-09-28 09:17","1005.3","2020-09-28 14:41","21.2","22.1","2020-09-28 15:15","20.5","2020-09-28 00:11","...","98","97","2020-09-28 12:52","0.0","328","3.0","328","2020-09-28 08:22","29.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1004.7","...","1007.0","2020-09-29 00:01","1002.2","2020-09-29 14:41","22.4","26.2","2020-09-29 11:12","20.3","2020-09-29 03:33","...","91","62","2020-09-29 15:31","0.1","273","2.4","273","2020-09-29 04:51","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1005.5","...","1007.4","2020-09-30 21:14","1003.0","2020-09-30 04:11","20.5","22.3","2020-09-30 12:25","19.1","2020-09-30 06:41","...","94","81","2020-09-30 09:17","0.1","259","3.5","318","2020-09-30 09:17","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
