"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1008.3","...","1010.0","2020-11-01 00:01","1005.8","2020-11-01 14:31","25.2","30.5","2020-11-01 13:02","21.7","2020-11-01 05:21","...","63","40","2020-11-01 13:04","2.4","86","10.4","70","2020-11-01 09:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1009.2","...","1012.0","2020-11-02 21:42","1007.2","2020-11-02 03:41","24.3","28.1","2020-11-02 11:15","21.9","2020-11-02 23:21","...","66","45","2020-11-02 10:29","2.0","90","11.5","68","2020-11-02 11:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1013.0","...","1014.7","2020-11-03 20:46","1011.1","2020-11-03 04:11","20.8","24.8","2020-11-03 12:14","17.8","2020-11-03 23:31","...","75","45","2020-11-03 12:57","1.4","94","8.8","87","2020-11-03 13:25","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1013.2","...","1015.1","2020-11-04 08:41","1010.3","2020-11-04 14:01","21.1","24.9","2020-11-04 11:52","17.3","2020-11-04 00:21","...","61","41","2020-11-04 14:11","1.8","91","11.5","68","2020-11-04 15:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1011.4","...","1013.6","2020-11-05 09:12","1008.9","2020-11-05 14:51","22.9","26.6","2020-11-05 13:26","20.1","2020-11-05 01:51","...","69","51","2020-11-05 12:41","2.5","94","9.9","81","2020-11-05 11:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1005.7","...","1010.5","2020-11-06 00:01","1002.3","2020-11-06 14:31","27.2","31.3","2020-11-06 13:53","22.2","2020-11-06 00:01","...","74","50","2020-11-06 22:31","2.5","94","12.6","85","2020-11-06 12:24","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1008.3","...","1012.5","2020-11-07 23:04","1003.4","2020-11-07 00:51","26.3","30.8","2020-11-07 12:24","21.2","2020-11-07 23:56","...","82","52","2020-11-07 00:11","0.7","38","7.7","84","2020-11-07 00:03","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1014.4","...","1015.9","2020-11-08 09:06","1012.4","2020-11-08 00:01","19.9","21.5","2020-11-08 00:12","18.9","2020-11-08 18:37","...","96","86","2020-11-08 12:28","1.3","94","7.7","93","2020-11-08 11:50","4.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1014.7","...","1015.9","2020-11-09 08:42","1013.4","2020-11-09 14:41","20.2","21.6","2020-11-09 13:41","19.2","2020-11-09 04:13","...","71","62","2020-11-09 13:52","2.0","92","11.0","75","2020-11-09 10:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1015.7","...","1017.4","2020-11-10 20:27","1013.9","2020-11-10 03:12","20.1","21.9","2020-11-10 12:51","18.5","2020-11-10 04:24","...","74","62","2020-11-10 23:52","2.1","91","8.2","89","2020-11-10 01:24","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1016.6","...","1018.1","2020-11-11 08:26","1015.3","2020-11-11 13:14","21.8","24.9","2020-11-11 10:52","20.0","2020-11-11 06:23","...","59","48","2020-11-11 10:52","2.6","96","13.7","75","2020-11-11 15:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1013.8","...","1016.2","2020-11-12 00:11","1011.9","2020-11-12 14:21","22.5","25.8","2020-11-12 14:41","20.2","2020-11-12 03:55","...","77","57","2020-11-12 14:41","2.7","76","12.6","81","2020-11-12 09:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1013.2","...","1014.7","2020-11-13 22:03","1011.4","2020-11-13 04:01","21.6","22.7","2020-11-13 12:01","20.7","2020-11-13 05:45","...","97","85","2020-11-13 23:53","1.7","78","9.9","73","2020-11-13 01:06","7.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1013.7","...","1015.2","2020-11-14 09:11","1011.7","2020-11-14 03:23","21.8","24.3","2020-11-14 11:23","20.1","2020-11-14 06:26","...","79","60","2020-11-14 18:22","2.6","86","11.5","94","2020-11-14 16:24","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1012.2","...","1014.1","2020-11-15 00:01","1010.5","2020-11-15 14:51","24.8","29.5","2020-11-15 13:14","21.7","2020-11-15 02:35","...","62","42","2020-11-15 14:11","3.1","78","12.1","76","2020-11-15 04:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1010.7","...","1012.6","2020-11-16 09:15","1008.5","2020-11-16 15:26","24.7","28.8","2020-11-16 14:24","20.0","2020-11-16 05:02","...","67","50","2020-11-16 12:41","2.4","81","13.2","58","2020-11-16 17:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1008.8","...","1010.5","2020-11-17 08:44","1007.4","2020-11-17 13:18","25.6","30.4","2020-11-17 13:32","21.6","2020-11-17 23:41","...","65","45","2020-11-17 12:23","2.1","73","8.8","61","2020-11-17 15:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1007.1","...","1009.2","2020-11-18 09:01","1005.0","2020-11-18 14:31","25.0","31.8","2020-11-18 13:42","20.6","2020-11-18 05:11","...","77","43","2020-11-18 12:11","0.7","155","4.9","345","2020-11-18 13:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1006.2","...","1008.5","2020-11-19 09:04","1003.7","2020-11-19 15:35","25.7","31.4","2020-11-19 12:03","21.7","2020-11-19 05:21","...","75","42","2020-11-19 12:03","0.6","163","4.1","350","2020-11-19 12:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
