"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1022.5","...","1024.6","2022-01-01 09:51","1020.6","2022-01-01 14:35","15.8","17.0","2022-01-01 19:46","14.0","2022-01-01 01:14","...","86","82","2022-01-01 09:01","3.6","38","10.2","48","2022-01-01 17:21","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1021.2","...","1023.2","2022-01-02 09:34","1019.6","2022-01-02 15:18","17.0","17.8","2022-01-02 07:32","14.8","2022-01-02 01:08","...","76","71","2022-01-02 09:47","6.2","44","13.0","49","2022-01-02 11:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1019.9","...","1021.9","2022-01-03 09:00","1018.1","2022-01-03 15:08","17.8","18.7","2022-01-03 18:55","16.9","2022-01-03 00:01","...","74","69","2022-01-03 11:29","4.7","86","11.4","32","2022-01-03 02:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1018.4","...","1020.8","2022-01-04 08:59","1016.4","2022-01-04 23:57","17.3","18.7","2022-01-04 00:01","16.2","2022-01-04 04:56","...","87","72","2022-01-04 01:17","4.2","87","10.8","82","2022-01-04 09:29","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1015.3","...","1017.5","2022-01-05 23:09","1013.8","2022-01-05 04:29","17.9","19.0","2022-01-05 09:48","16.1","2022-01-05 19:57","...","94","90","2022-01-05 22:58","2.8","336","9.3","339","2022-01-05 11:43","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1019.6","...","1023.1","2022-01-06 20:35","1016.7","2022-01-06 03:32","16.6","18.3","2022-01-06 02:36","14.7","2022-01-06 22:50","...","80","70","2022-01-06 07:46","9.5","46","16.9","21","2022-01-06 13:54","6.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1021.2","...","1023.1","2022-01-07 09:00","1019.4","2022-01-07 14:42","16.3","16.9","2022-01-07 23:50","15.1","2022-01-07 03:36","...","71","63","2022-01-07 23:38","7.1","54","14.3","46","2022-01-07 00:54","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1018.9","...","1021.1","2022-01-08 09:12","1017.2","2022-01-08 16:16","16.4","16.9","2022-01-08 00:40","15.8","2022-01-08 02:05","...","69","63","2022-01-08 00:29","6.0","59","11.4","45","2022-01-08 06:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1015.9","...","1017.4","2022-01-09 00:01","1013.5","2022-01-09 14:19","17.0","17.5","2022-01-09 11:52","16.3","2022-01-09 22:38","...","76","68","2022-01-09 02:17","5.8","64","12.7","34","2022-01-09 22:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
