"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1019.4","...","1021.5","2020-12-01 08:44","1017.6","2020-12-01 14:32","18.1","19.1","2020-12-01 13:12","17.1","2020-12-01 03:14","...","93","84","2020-12-01 20:55","2.0","50","7.7","63","2020-12-01 00:50","22.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1018.2","...","1019.9","2020-12-02 19:44","1016.5","2020-12-02 13:42","18.3","20.2","2020-12-02 13:51","17.2","2020-12-02 20:01","...","87","75","2020-12-02 14:52","2.1","76","8.8","65","2020-12-02 13:09","12.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1019.6","...","1021.0","2020-12-03 08:31","1018.1","2020-12-03 02:13","15.8","17.3","2020-12-03 00:01","14.9","2020-12-03 21:40","...","92","82","2020-12-03 00:01","1.7","94","7.1","96","2020-12-03 00:19","8.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1018.8","...","1020.4","2020-12-04 08:54","1017.3","2020-12-04 13:52","16.1","17.5","2020-12-04 13:41","15.5","2020-12-04 01:32","...","92","82","2020-12-04 14:02","2.6","77","9.9","100","2020-12-04 19:50","6.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1018.8","...","1020.7","2020-12-05 09:11","1017.2","2020-12-05 13:32","17.2","19.2","2020-12-05 11:51","15.5","2020-12-05 00:03","...","89","79","2020-12-05 12:02","2.6","71","9.9","82","2020-12-05 15:08","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1017.3","...","1018.8","2020-12-06 08:36","1015.6","2020-12-06 15:02","18.7","20.4","2020-12-06 13:34","17.2","2020-12-06 00:03","...","93","85","2020-12-06 13:42","2.0","57","8.8","52","2020-12-06 12:08","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1017.6","...","1019.2","2020-12-07 08:41","1015.9","2020-12-07 13:52","19.7","21.6","2020-12-07 12:41","18.7","2020-12-07 22:21","...","94","86","2020-12-07 12:43","2.2","75","8.8","54","2020-12-07 11:24","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1017.8","...","1019.4","2020-12-08 09:33","1016.1","2020-12-08 14:21","17.8","19.0","2020-12-08 00:01","17.1","2020-12-08 20:42","...","94","89","2020-12-08 19:22","2.3","69","8.2","89","2020-12-08 12:47","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1014.8","...","1017.9","2020-12-09 09:13","1011.8","2020-12-09 15:12","18.7","20.5","2020-12-09 19:55","16.7","2020-12-09 04:51","...","96","93","2020-12-09 02:31","1.9","47","8.2","86","2020-12-09 02:05","31.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1013.6","...","1015.5","2020-12-10 08:51","1011.0","2020-12-10 15:12","20.4","22.4","2020-12-10 10:42","18.8","2020-12-10 03:01","...","93","82","2020-12-10 13:31","1.6","75","9.3","78","2020-12-10 15:12","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1012.9","...","1014.6","2020-12-11 09:11","1010.5","2020-12-11 15:01","19.9","21.0","2020-12-11 15:04","19.1","2020-12-11 04:13","...","94","90","2020-12-11 23:51","1.6","59","7.1","69","2020-12-11 01:06","14.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1013.0","...","1015.1","2020-12-12 09:01","1011.3","2020-12-12 14:35","19.1","21.5","2020-12-12 10:31","17.8","2020-12-12 23:01","...","83","75","2020-12-12 10:33","1.7","81","7.7","83","2020-12-12 11:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1012.5","...","1014.4","2020-12-13 09:24","1011.0","2020-12-13 14:11","19.5","23.9","2020-12-13 11:31","17.1","2020-12-13 00:52","...","79","59","2020-12-13 12:20","1.2","53","8.2","31","2020-12-13 00:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1017.2","...","1020.3","2020-12-14 23:41","1012.7","2020-12-14 00:26","17.0","19.7","2020-12-14 03:41","15.0","2020-12-14 23:43","...","90","84","2020-12-14 15:01","2.3","49","9.3","81","2020-12-14 10:22","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1020.3","...","1022.3","2020-12-15 08:55","1018.4","2020-12-15 13:39","15.0","16.0","2020-12-15 12:13","14.2","2020-12-15 06:32","...","94","88","2020-12-15 12:23","2.1","63","8.2","50","2020-12-15 10:06","7.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1021.0","...","1023.1","2020-12-16 09:34","1019.8","2020-12-16 00:08","15.0","16.0","2020-12-16 10:31","14.2","2020-12-16 16:41","...","94","88","2020-12-16 10:22","2.2","59","8.8","81","2020-12-16 01:30","10.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1018.7","...","1021.7","2020-12-17 08:04","1015.9","2020-12-17 14:02","16.4","19.1","2020-12-17 13:11","14.1","2020-12-17 02:11","...","87","72","2020-12-17 13:11","2.5","46","12.6","38","2020-12-17 14:25","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1017.5","...","1019.4","2020-12-18 23:11","1015.4","2020-12-18 14:21","18.3","21.0","2020-12-18 11:54","15.0","2020-12-18 06:34","...","91","73","2020-12-18 10:21","0.8","90","6.6","100","2020-12-18 21:29","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
