"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","970.7","...","972.8","2020-09-01 21:25","968.2","2020-09-01 03:24","27.3","31.3","2020-09-01 14:43","24.6","2020-09-01 05:48","...","94","74","2020-09-01 10:03","1.2","8","7.9","10","2020-09-01 10:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","973.2","...","975.1","2020-09-02 22:13","971.7","2020-09-02 02:03","28.1","32.8","2020-09-02 13:03","24.8","2020-09-02 04:35","...","97","78","2020-09-02 12:22","0.6","151","6.7","252","2020-09-02 16:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","975.8","...","978.2","2020-09-03 23:03","973.9","2020-09-03 02:03","26.6","32.1","2020-09-03 11:54","24.1","2020-09-03 07:15","...","99","86","2020-09-03 11:57","0.4","3","5.2","93","2020-09-03 15:39","8.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","975.9","...","977.9","2020-09-04 09:33","973.6","2020-09-04 16:59","26.9","31.3","2020-09-04 14:13","23.7","2020-09-04 05:03","...","99","86","2020-09-04 13:21","1.1","9","7.7","6","2020-09-04 16:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","973.2","...","975.6","2020-09-05 00:03","971.2","2020-09-05 17:22","26.4","30.1","2020-09-05 13:23","24.1","2020-09-05 23:53","...","94","74","2020-09-05 11:53","1.5","20","8.4","34","2020-09-05 19:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","971.8","...","973.4","2020-09-06 22:45","970.1","2020-09-06 02:13","25.9","30.3","2020-09-06 11:03","22.7","2020-09-06 22:18","...","58","28","2020-09-06 02:54","2.0","10","7.8","32","2020-09-06 01:15","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","975.6","...","978.8","2020-09-07 22:33","973.2","2020-09-07 00:01","26.3","33.3","2020-09-07 12:13","20.6","2020-09-07 05:21","...","73","30","2020-09-07 11:33","0.5","320","5.8","12","2020-09-07 13:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","978.9","...","980.5","2020-09-08 21:35","977.9","2020-09-08 02:43","27.2","31.7","2020-09-08 12:33","23.9","2020-09-08 03:01","...","84","50","2020-09-08 13:43","0.5","292","5.2","257","2020-09-08 12:14","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","977.0","...","979.5","2020-09-09 08:13","975.0","2020-09-09 16:27","27.1","31.4","2020-09-09 11:43","24.1","2020-09-09 02:13","...","95","64","2020-09-09 11:53","0.5","313","4.1","249","2020-09-09 13:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","974.6","...","975.8","2020-09-10 09:43","972.5","2020-09-10 15:12","26.7","30.3","2020-09-10 13:24","24.5","2020-09-10 02:11","...","97","82","2020-09-10 11:31","0.3","331","5.0","244","2020-09-10 14:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","975.8","...","977.8","2020-09-11 23:09","974.2","2020-09-11 01:24","27.1","31.9","2020-09-11 10:44","24.0","2020-09-11 05:16","...","95","70","2020-09-11 11:23","0.4","168","6.0","242","2020-09-11 12:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","978.1","...","979.4","2020-09-12 20:44","976.3","2020-09-12 03:13","26.8","31.3","2020-09-12 13:23","24.3","2020-09-12 05:33","...","98","83","2020-09-12 13:08","0.4","358","4.9","360","2020-09-12 15:35","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","978.3","...","979.5","2020-09-13 07:43","976.9","2020-09-13 16:35","26.9","32.1","2020-09-13 13:16","23.6","2020-09-13 04:43","...","97","75","2020-09-13 12:51","0.9","17","6.1","5","2020-09-13 16:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","977.2","...","978.8","2020-09-14 09:11","975.6","2020-09-14 14:55","26.9","31.6","2020-09-14 12:43","24.0","2020-09-14 05:23","...","97","81","2020-09-14 13:55","1.1","11","6.7","1","2020-09-14 15:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","976.8","...","977.9","2020-09-15 00:01","975.1","2020-09-15 15:26","26.9","30.8","2020-09-15 13:36","24.3","2020-09-15 05:15","...","99","93","2020-09-15 13:41","0.8","25","6.2","5","2020-09-15 14:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","976.1","...","977.5","2020-09-16 09:13","975.0","2020-09-16 15:55","27.7","32.2","2020-09-16 13:03","24.0","2020-09-16 05:24","...","95","72","2020-09-16 16:01","0.8","2","5.7","353","2020-09-16 13:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","975.8","...","977.8","2020-09-17 23:04","974.4","2020-09-17 15:23","28.1","31.9","2020-09-17 13:13","24.7","2020-09-17 06:03","...","90","62","2020-09-17 20:23","0.7","351","4.8","301","2020-09-17 13:41","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","978.7","...","981.0","2020-09-18 23:23","977.2","2020-09-18 03:33","28.3","32.8","2020-09-18 11:33","25.2","2020-09-18 05:43","...","89","55","2020-09-18 11:32","0.9","1","6.4","4","2020-09-18 15:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","979.9","...","981.7","2020-09-19 08:53","978.5","2020-09-19 16:55","27.2","31.9","2020-09-19 11:23","24.0","2020-09-19 03:03","...","97","70","2020-09-19 11:23","0.9","1","6.9","8","2020-09-19 14:38","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","977.9","...","979.7","2020-09-20 00:01","976.0","2020-09-20 15:41","26.8","30.9","2020-09-20 11:27","24.3","2020-09-20 23:53","...","98","78","2020-09-20 11:27","1.7","27","8.7","19","2020-09-20 13:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","976.8","...","978.0","2020-09-21 00:11","975.0","2020-09-21 14:53","26.3","31.1","2020-09-21 12:13","23.5","2020-09-21 23:58","...","93","77","2020-09-21 09:13","2.1","9","9.0","13","2020-09-21 09:22","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","976.3","...","977.8","2020-09-22 09:33","974.8","2020-09-22 16:46","25.7","30.9","2020-09-22 12:41","22.1","2020-09-22 05:59","...","83","52","2020-09-22 13:31","1.5","7","7.8","360","2020-09-22 17:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","976.8","...","978.2","2020-09-23 10:11","975.7","2020-09-23 01:33","26.0","30.8","2020-09-23 12:41","22.4","2020-09-23 05:25","...","92","67","2020-09-23 13:35","1.0","1","5.4","360","2020-09-23 13:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","976.6","...","977.9","2020-09-24 09:03","975.6","2020-09-24 03:53","25.4","30.6","2020-09-24 10:43","22.3","2020-09-24 23:43","...","96","71","2020-09-24 10:43","1.7","8","8.4","36","2020-09-24 23:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","975.7","...","977.0","2020-09-25 20:57","974.1","2020-09-25 14:36","24.2","28.6","2020-09-25 14:34","21.4","2020-09-25 03:34","...","92","70","2020-09-25 14:34","2.1","19","9.2","360","2020-09-25 09:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","975.9","...","977.8","2020-09-26 21:23","974.2","2020-09-26 03:46","24.7","29.8","2020-09-26 12:23","22.4","2020-09-26 04:33","...","92","73","2020-09-26 12:13","1.2","25","6.4","18","2020-09-26 16:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","977.3","...","978.9","2020-09-27 09:43","976.0","2020-09-27 03:04","23.4","26.6","2020-09-27 10:04","21.6","2020-09-27 03:41","...","98","88","2020-09-27 11:03","1.2","28","6.3","353","2020-09-27 18:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","977.1","...","977.6","2020-09-28 20:51","975.8","2020-09-28 16:34","23.4","24.3","2020-09-28 21:33","23.3","2020-09-28 17:21","...","99","99","2020-09-28 21:11","1.1","6","5.0","13","2020-09-28 17:08","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","974.9","...","977.0","2020-09-29 00:01","973.1","2020-09-29 14:34","25.0","30.1","2020-09-29 12:23","22.3","2020-09-29 03:53","...","94","70","2020-09-29 12:04","1.3","7","6.0","342","2020-09-29 14:57","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","974.3","...","975.7","2020-09-30 09:13","973.1","2020-09-30 03:53","23.4","27.1","2020-09-30 10:23","21.5","2020-09-30 23:05","...","94","69","2020-09-30 12:46","1.6","24","6.6","40","2020-09-30 14:29","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
