"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1007.4","...","1009.4","2020-11-01 09:11","1004.5","2020-11-01 14:21","22.3","27.7","2020-11-01 12:42","17.0","2020-11-01 04:21","...","88","64","2020-11-01 12:42","1.9","55","11.5","33","2020-11-01 13:11","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1007.8","...","1010.5","2020-11-02 21:01","1005.6","2020-11-02 03:31","22.2","26.4","2020-11-02 10:11","19.1","2020-11-02 23:41","...","88","67","2020-11-02 10:01","2.2","47","9.3","11","2020-11-02 16:36","10.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1011.2","...","1013.5","2020-11-03 21:01","1008.5","2020-11-03 04:11","19.0","22.9","2020-11-03 12:17","16.2","2020-11-03 20:01","...","90","61","2020-11-03 12:21","1.8","63","10.4","25","2020-11-03 05:58","13.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1011.9","...","1013.9","2020-11-04 07:51","1009.3","2020-11-04 14:11","18.8","22.4","2020-11-04 11:45","15.6","2020-11-04 03:11","...","86","62","2020-11-04 13:01","1.4","51","9.3","49","2020-11-04 10:57","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1010.2","...","1012.2","2020-11-05 08:32","1007.6","2020-11-05 14:41","20.6","23.2","2020-11-05 10:23","17.1","2020-11-05 02:41","...","91","79","2020-11-05 10:32","1.5","34","6.6","64","2020-11-05 17:23","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1005.5","...","1009.3","2020-11-06 00:01","1002.2","2020-11-06 15:51","25.3","28.5","2020-11-06 14:21","20.4","2020-11-06 00:01","...","90","74","2020-11-06 21:38","2.2","20","12.1","167","2020-11-06 16:12","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1006.5","...","1010.9","2020-11-07 23:57","1002.6","2020-11-07 02:31","25.9","30.4","2020-11-07 12:13","20.0","2020-11-07 22:56","...","84","69","2020-11-07 12:15","2.4","71","13.2","49","2020-11-07 01:53","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1012.7","...","1014.4","2020-11-08 09:26","1010.1","2020-11-08 03:04","18.7","20.3","2020-11-08 00:01","17.8","2020-11-08 07:08","...","98","91","2020-11-08 23:54","1.6","37","10.4","59","2020-11-08 00:05","12.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1013.3","...","1014.5","2020-11-09 20:41","1012.1","2020-11-09 04:32","19.0","19.9","2020-11-09 09:12","18.1","2020-11-09 03:21","...","84","77","2020-11-09 20:25","2.2","111","8.2","117","2020-11-09 09:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
